skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	extra_eff	is_ench	ench_skill_id	hp_consume	UNK_0	UNK_1
4673	10	0	75	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4673	11	0	77	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4673	12	0	78	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	1	0	12	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	2	0	20	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	3	0	27	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	4	0	35	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	5	0	45	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	6	0	55	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	7	0	67	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	8	0	69	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	9	0	73	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	10	0	75	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	11	0	77	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4674	12	0	78	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4675	1	0	12	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	2	0	20	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	3	0	27	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	4	0	35	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	5	0	45	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	6	0	55	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	7	0	67	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	8	0	69	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	9	0	73	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	10	0	75	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	11	0	77	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4675	12	0	78	600	1	2.00000000	1		skill.sp.1069	icon.skill0000	0	0	0	0	-1	11
4676	1	0	12	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	2	0	20	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	3	0	27	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	4	0	35	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	5	0	45	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	6	0	55	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	7	0	67	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	8	0	69	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	9	0	73	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	10	0	75	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	11	0	77	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4676	12	0	78	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	1	0	12	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	2	0	20	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	3	0	27	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	4	0	35	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	5	0	45	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	6	0	55	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	7	0	67	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	8	0	69	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	9	0	73	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	10	0	75	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	11	0	77	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4677	12	0	78	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	1	0	12	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	2	0	20	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	3	0	27	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	4	0	35	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	5	0	45	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	6	0	55	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	7	0	67	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	8	0	69	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	9	0	73	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	10	0	75	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	11	0	77	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4678	12	0	78	600	1	2.00000000	1			icon.skill0000	0	0	0	0	-1	11
4679	1	2	0	-1	0	0.00000000	0			icon.skillboss	0	0	0	0	-1	-1
4680	1	1	0	-1	1	3.29999995	0			icon.skill0000	0	0	0	0	-1	-1
4681	1	0	0	50	1	1.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4682	1	0	0	50	1	1.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4683	1	1	0	300	1	3.00000000	0		skill.mb.4683	icon.skill4683	1	0	0	0	-1	-1
4684	1	1	0	900	1	3.00000000	0		skill.mb.4684	icon.skill4683	1	0	0	0	-1	-1
4685	1	0	0	-1	1	3.00000000	0		skill.mb.4685	icon.skill0000	0	0	0	0	-1	-1
4686	1	0	0	-1	0	0.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4687	1	0	0	-1	0	3.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4688	1	1	0	-1	1	3.00000000	0		skill.mb.4688	icon.skill4688	1	0	0	0	-1	-1
4689	1	1	0	-1	1	3.00000000	0			icon.skill4689	1	0	0	0	-1	-1
4689	2	1	0	-1	1	0.00000000	0			icon.skill4689	1	0	0	0	-1	-1
4690	1	0	0	-1	1	8.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4691	1	1	0	-1	0	0.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4691	2	1	0	-1	0	0.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4691	3	1	0	-1	0	0.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4691	4	1	0	-1	0	0.00000000	0			icon.skill0000	0	0	0	0	-1	-1
4692	1	1	0	-1	0	0.00000000	1			icon.skill0000	0	0	0	0	-1	-1
4693	1	0	0	-1	0	0.00000000	1			icon.skill0000	0	0	0	0	-1	-1
4694	1	1	0	-1	0	0.00000000	0		skill.mm.4334	icon.skill0000	1	0	0	0	-1	-1
4695	1	1	0	-1	0	0.00000000	0		skill.mm.4334	icon.skill0000	1	0	0	0	-1	-1
4696	1	1	0	-1	0	0.00000000	0		skill.mm.4321	icon.skill0000	1	0	0	0	-1	-1
4697	1	0	18	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	2	0	29	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	3	0	40	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	4	0	53	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	5	0	68	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	6	0	83	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	7	0	100	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	8	0	104	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	9	0	109	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	10	0	113	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	11	0	115	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4697	12	0	117	-1	0	0.00000000	1		skill.nm.4697	icon.skill0000	0	0	0	0	-1	11
4698	1	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	2	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	3	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	4	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	5	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	6	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	7	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	8	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	9	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	10	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	11	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4698	12	1	0	-1	0	0.00000000	1			icon.skill0000	1	0	0	0	-1	-1
4699	1	1	122	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	2	1	157	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	3	1	194	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	4	1	202	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	5	1	207	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	6	1	212	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	7	1	215	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	8	1	220	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	9	1	224	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	10	1	229	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	11	1	233	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	12	1	237	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4699	13	1	242	-1	1	4.00000000	1		skill.su.1077	icon.skill1331	0	0	0	0	-1	10
4700	1	1	122	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	2	1	157	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	3	1	194	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	4	1	202	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	5	1	207	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	6	1	212	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	7	1	215	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	8	1	220	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	9	1	224	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	10	1	229	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	11	1	233	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	12	1	237	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4700	13	1	242	-1	1	4.00000000	1	D	skill.su.1068	icon.skill1331	0	0	0	0	-1	10
4701	1	0	62	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	2	0	79	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	3	0	98	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	4	0	102	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	5	0	104	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	6	0	107	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	7	0	108	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	8	0	110	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	9	0	113	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	10	0	115	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	11	0	117	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	12	0	119	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4701	13	0	122	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4702	1	1	122	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	2	1	157	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	3	1	194	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	4	1	202	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	5	1	207	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	6	1	212	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	7	1	215	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	8	1	220	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	9	1	224	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	10	1	229	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	11	1	233	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	12	1	237	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4702	13	1	242	-1	1	4.00000000	1	D	skill.wh.1044	icon.skill1332	0	0	0	0	-1	10
4703	1	1	122	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	2	1	157	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	3	1	194	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	4	1	202	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	5	1	207	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	6	1	212	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	7	1	215	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	8	1	220	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	9	1	224	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	10	1	229	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	11	1	233	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	12	1	237	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4703	13	1	242	-1	1	4.00000000	1	D	skill.su.1085	icon.skill1332	0	0	0	0	-1	10
4704	1	0	62	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	2	0	79	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	3	0	98	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	4	0	102	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	5	0	104	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	6	0	107	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	7	0	108	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	8	0	110	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	9	0	113	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	10	0	115	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	11	0	117	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	12	0	119	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4704	13	0	122	-1	1	2.00000000	1		skill.wh.1012	icon.skill0000	0	0	0	0	-1	10
4705	1	1	53	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	2	1	62	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	3	1	69	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	4	1	70	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	5	1	72	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	6	1	73	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	7	1	73	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	8	1	73	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	9	1	74	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	10	1	74	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	11	1	75	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	12	1	75	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4705	13	1	75	400	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	1	1	79	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	2	1	93	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	3	1	104	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	4	1	105	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	5	1	107	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	6	1	108	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	7	1	109	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	8	1	109	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	9	1	110	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	10	1	112	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	11	1	112	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	12	1	113	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4706	13	1	113	-1	1	2.00000000	1		skill.ms.4706	icon.skill1333	1	0	0	0	-1	11
4707	1	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	706	-1	10
4707	2	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	840	-1	10
4707	3	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	946	-1	10
4707	4	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	964	-1	10
4707	5	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	973	-1	10
4707	6	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	980	-1	10
4707	7	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	988	-1	10
4707	8	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	994	-1	10
4707	9	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	1000	-1	10
4707	10	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	1005	-1	10
4707	11	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	1010	-1	10
4707	12	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	1014	-1	10
4707	13	0	0	600	1	2.00000000	1		skill.ms.4707	icon.skill0000	0	0	0	1017	-1	10
4708	1	1	65	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	2	1	69	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	3	1	74	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	4	1	79	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	5	1	81	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	6	1	83	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	7	1	85	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	8	1	87	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	9	1	88	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4708	10	1	89	40	3	2.00000000	0		skill.ms.4708	icon.skill0100	1	0	0	0	-1	11
4709	1	0	65	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	2	0	69	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	3	0	74	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	4	0	79	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	5	0	81	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	6	0	83	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	7	0	85	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	8	0	87	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	9	0	88	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4709	10	0	89	40	3	2.00000000	0		skill.py.4168	icon.skill0000	0	0	0	0	-1	11
4710	1	1	3	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	2	1	5	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	3	1	7	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	4	1	9	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	5	1	12	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	6	1	14	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	7	1	17	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	8	1	18	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	9	1	18	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	10	1	19	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	11	1	20	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4710	12	1	20	40	3	1.10000002	0		skill.ms.4710	icon.skill0100	1	0	0	0	-1	11
4711	1	1	46	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	2	1	76	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	3	1	104	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	4	1	139	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	5	1	179	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	6	1	220	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	7	1	258	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	8	1	275	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	9	1	288	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	10	1	298	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	11	1	305	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4711	12	1	309	-1	1	1.10000002	0		skill.mo.4	icon.skill0110	0	0	0	0	-1	-1
4712	1	0	6	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	2	0	6	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	3	0	7	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	4	0	7	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	5	0	8	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	6	0	8	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	7	0	9	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	8	0	9	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	9	0	10	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	10	0	10	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	11	0	11	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
4712	12	0	11	600	1	1.50000000	1		skill.el.1172	icon.skill4712	0	0	0	0	-1	11
