id	level	name	description	desc_add1	desc_add2
1305	120	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
1305	121	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
1305	122	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
1305	123	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
1305	124	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
1305	125	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
1305	126	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
1305	127	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
1305	128	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
1305	129	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+29 Power\0	a,The power is increased.\0
1305	130	a,Honor of Paagrio\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+30 Power\0	a,The power is increased.\0
1305	141	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+1 Cost\0	a,Maximizes the skill's efficiency. Decreases MP consumption.\0
1305	142	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1305	143	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1305	144	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1305	145	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1305	146	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1305	147	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1305	148	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1305	149	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1305	150	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1305	151	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1305	152	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1305	153	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1305	154	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1305	155	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1305	156	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1305	157	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1305	158	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1305	159	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1305	160	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1305	161	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1305	162	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1305	163	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1305	164	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1305	165	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1305	166	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1305	167	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1305	168	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1305	169	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1305	170	a,Honor of Paagrio\0	a,Restores alliance members' CP.  Enchant Cost: MP consumption is decreased.  Power 687.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1306	1	a,Ritual of Life\0	a,Restores CP. Power 745.\0	a,none\0	a,none\0
1306	2	a,Ritual of Life\0	a,Restores CP. Power 770.\0	a,none\0	a,none\0
1306	3	a,Ritual of Life\0	a,Restores CP. Power 795.\0	a,none\0	a,none\0
1306	4	a,Ritual of Life\0	a,Restores CP. Power 817.\0	a,none\0	a,none\0
1306	5	a,Ritual of Life\0	a,Restores CP. Power 839.\0	a,none\0	a,none\0
1306	6	a,Ritual of Life\0	a,Restores CP. Power 858.\0	a,none\0	a,none\0
1306	101	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+1 Power\0	a,Maximizes power of skill. Power Increases.\0
1306	102	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+2 Power\0	a,The power is increased.\0
1306	103	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+3 Power\0	a,The power is increased.\0
1306	104	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+4 Power\0	a,The power is increased.\0
1306	105	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+5 Power\0	a,The power is increased.\0
1306	106	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+6 Power\0	a,The power is increased.\0
1306	107	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+7 Power\0	a,The power is increased.\0
1306	108	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+8 Power\0	a,The power is increased.\0
1306	109	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+9 Power\0	a,The power is increased.\0
1306	110	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+10 Power\0	a,The power is increased.\0
1306	111	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+11 Power\0	a,The power is increased.\0
1306	112	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+12 Power\0	a,The power is increased.\0
1306	113	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+13 Power\0	a,The power is increased.\0
1306	114	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+14 Power\0	a,The power is increased.\0
1306	115	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+15 Power\0	a,The power is increased.\0
1306	116	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+16 Power\0	a,The power is increased.\0
1306	117	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+17 Power\0	a,The power is increased.\0
1306	118	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+18 Power\0	a,The power is increased.\0
1306	119	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+19 Power\0	a,The power is increased.\0
1306	120	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
1306	121	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
1306	122	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
1306	123	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
1306	124	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
1306	125	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
1306	126	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
1306	127	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
1306	128	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
1306	129	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+29 Power\0	a,The power is increased.\0
1306	130	a,Ritual of Life\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+30 Power\0	a,The power is increased.\0
1306	141	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+1 Cost\0	a,Maximizes the skill's efficiency. Decreases MP consumption.\0
1306	142	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1306	143	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1306	144	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1306	145	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1306	146	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1306	147	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1306	148	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1306	149	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1306	150	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1306	151	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1306	152	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1306	153	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1306	154	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1306	155	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1306	156	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1306	157	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1306	158	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1306	159	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1306	160	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1306	161	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1306	162	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1306	163	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1306	164	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1306	165	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1306	166	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1306	167	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1306	168	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1306	169	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1306	170	a,Ritual of Life\0	a,Regenerates CP.  Enchant Cost: MP consumption is decreased. Power 858.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1307	1	a,Prayer\0	a,Temporarily increases the effectiveness of HP recovery magic for party members. Effect 1.\0	a,none\0	a,none\0
1307	2	a,Prayer\0	a,Temporarily increases the effectiveness of HP recovery magic for party members. Effect 2.\0	a,none\0	a,none\0
1307	3	a,Prayer\0	a,Temporarily increases the effectiveness of HP recovery magic for party members. Effect 3.\0	a,none\0	a,none\0
1307	101	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+1 Time\0	a,Maximizes the duration of the skill. Increases the duration.\0
1307	102	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+2 Time\0	a,Increases the duration.\0
1307	103	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+3 Time\0	a,Increases the duration.\0
1307	104	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+4 Time\0	a,Increases the duration.\0
1307	105	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+5 Time\0	a,Increases the duration.\0
1307	106	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+6 Time\0	a,Increases the duration.\0
1307	107	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+7 Time\0	a,Increases the duration.\0
1307	108	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+8 Time\0	a,Increases the duration.\0
1307	109	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+9 Time\0	a,Increases the duration.\0
1307	110	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+10 Time\0	a,Increases the duration.\0
1307	111	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+11 Time\0	a,Increases the duration.\0
1307	112	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+12 Time\0	a,Increases the duration.\0
1307	113	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+13 Time\0	a,Increases the duration.\0
1307	114	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+14 Time\0	a,Increases the duration.\0
1307	115	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+15 Time\0	a,Increases the duration.\0
1307	116	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+16 Time\0	a,Increases the duration.\0
1307	117	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+17 Time\0	a,Increases the duration.\0
1307	118	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+18 Time\0	a,Increases the duration.\0
1307	119	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+19 Time\0	a,Increases the duration.\0
1307	120	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+20 Time\0	a,Increases the duration.\0
1307	121	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+21 Time\0	a,Increases the duration.\0
1307	122	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+22 Time\0	a,Increases the duration.\0
1307	123	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+23 Time\0	a,Increases the duration.\0
1307	124	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+24 Time\0	a,Increases the duration.\0
1307	125	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+25 Time\0	a,Increases the duration.\0
1307	126	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+26 Time\0	a,Increases the duration.\0
1307	127	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+27 Time\0	a,Increases the duration.\0
1307	128	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+28 Time\0	a,Increases the duration.\0
1307	129	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+29 Time\0	a,Increases the duration.\0
1307	130	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+30 Time\0	a,Increases the duration.\0
1307	141	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+1 Cost\0	a,Maximizes efficiency of skill. MP consumption decreases.\0
1307	142	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1307	143	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1307	144	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1307	145	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1307	146	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1307	147	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1307	148	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1307	149	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1307	150	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1307	151	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1307	152	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1307	153	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1307	154	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1307	155	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1307	156	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1307	157	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1307	158	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1307	159	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1307	160	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1307	161	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1307	162	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1307	163	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1307	164	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1307	165	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+25 Cost\0	a,MP consumption decreases.\0
