id	name	add_name	description	popup
205	Ghoul's Staff		a,Bestows either Rsk. Evasion, Mana Up or Bless the Body.\0	-1
206	Demon's Staff		a,Bestows one of the following functions: Magic Poison, Magic Weakness, or Magic Chaos.\0	-1
207	Staff of Phantom		a,	-1
208	Staff of Seal		a,	-1
209	Divine Staff		a,	-1
210	Staff of Evil Spirit		a,Bestows either Focus, Bless the Body or Poison.\0	-1
211	Staff of Nobility		a,	-1
212	Dasparion's Staff		a,Bestows one of the following functions: Mana Up, Conversion, or Acumen.\0	-1
213	Branch of The Mother Tree		a,Bestows one of the following functions: Conversion, Magic Damage, or Acumen.\0	-1
214	The Staff		a,	-1
215	Doom Dagger		a,	-1
216	Dirk		a,	-1
217	Shining Knife		a,	-1
218	Throwing Knife		a,	-1
219	Sword Breaker		a,	-1
220	Crafted Dagger		a,	-1
221	Assassin Knife		a,	-1
222	Poniard Dagger		a,	-1
223	Kukuri		a,	-1
224	Maingauche		a,	-1
225	Mithril Dagger		a,	-1
226	Cursed Dagger		a,Bestows either Critical Bleed, Critical Poison or Rsk. Haste.\0	-1
227	Stiletto		a,Bestows either Critical Bleed or Critical Poison.\0	-1
228	Crystal Dagger		a,Bestows either Critical Bleed or Critical Poison.\0	-1
229	Kris		a,Bestows one of the following functions: Evasion, Focus, or Back Blow.\0	-1
230	Wolverine Needle		a,	-1
231	Grace Dagger		a,Bestows one of the following functions: Evasion, Focus, or Back Blow.\0	-1
232	Dark Elven Dagger		a,Bestows one of the following functions: Focus or Back Blow.\0	-1
233	Dark Screamer		a,Bestows one of the following functions: Evasion, Focus, or Critical Bleed.\0	-1
234	Demon's Sword		a,Bestows either Critical Bleed or Critical Poison.\0	-1
235	Bloody Orchid		a,Bestows one of the following functions: Focus, Back Blow, or Critical Bleed.\0	-1
236	Soul Separator		a,Bestows one of the following functions: Guidance, Critical Damage, or Rsk. Haste.\0	-1
237	Dragon's Tooth		a,	-1
238	Dagger of Mana		a,	-1
239	Mystic Knife		a,	-1
240	Conjurer's Knife		a,	-1
241	Shillien Knife		a,	-1
242	Soulfire Dirk		a,Bestows one of the following functions: Mana Up, Magic Hold or Magic Silence.\0	-1
243	Hell Knife		a,Bestows one of the following functions: Magic Regeneration, Mental Shield or Magic Weakness.\0	-1
244	Elven Fighter Fist		a,	-1
245	Dark Fighter Fist		a,	-1
246	Human Fighter Fist		a,	-1
247	Dwarven Fighter Fist		a,	-1
248	Orc Fighter Fist		a,	-1
249	Elven Mystic Fist		a,	-1
250	Dark Mystic Fist		a,	-1
251	Human Mystic Fist		a,	-1
252	Orc Shaman Fist		a,	-1
253	Spiked Gloves		a,	-1
254	Iron Gloves		a,	-1
255	Fox Claw Gloves		a,	-1
256	Cestus		a,	-1
257	Viper's Fang		a,	-1
258	Bagh-Nakh		a,	-1
259	Single-Edged Jamadhr		a,	-1
260	Triple-Edged Jamadhr		a,	-1
261	Bich'Hwa		a,	-1
262	Scallop Jamadhr		a,	-1
263	Chakram		a,Bestows either Critical Drain, Critical Poison or Rsk. Haste.\0	-1
264	Pata		a,	-1
265	Fist Blade		a,Bestows one of the following functions: Rsk. Evasion, Rsk. Haste or Haste.\0	-1
266	Great Pata		a,Bestows either Critical Drain, Critical Poison or Rsk. Haste.\0	-1
267	Arthro Nail		a,Bestows either Critical Poison, Rsk. Evasion or Rsk. Haste.\0	-1
268	Bellion Cestus		a,Bestows either Critical Drain, Critical Poison or Rsk. Haste.\0	-1
269	Blood Tornado		a,Bestows one of the following functions: Haste, Focus, or Anger.\0	-1
270	Dragon Grinder		a,Bestows one of the following functions: Rsk. Evasion, Guidance, or Health.\0	-1
271	Hunting Bow		a,	-1
272	Forest Bow		a,	-1
273	Composition Bow		a,	-1
274	Strengthened Bow		a,	-1
275	Long Bow		a,	-1
276	Elven Bow		a,	-1
277	Dark Elven Bow		a,	-1
278	Gastraphetes		a,	-1
279	Strengthened Long Bow		a,	-1
280	Light Crossbow		a,	-1
281	Crystallized Ice Bow		a,Bestows one of the following functions: Guidance, Evasion, or Quick Recovery.\0	-1
282	Elemental Bow		a,Bestows either Guidance, Miser or Quick Recovery.\0	-1
283	Akat Long Bow		a,Bestows either Guidance, Evasion or Miser.\0	-1
284	Dark Elven Long Bow		a,Bestows either Evasion, Critical Bleed or Miser.\0	-1
285	Noble Elven Bow		a,Bestows either Evasion, Miser or Cheap Shot.\0	-1
286	Eminence Bow		a,Bestows either Guidance, Miser or Cheap Shot.\0	-1
287	Bow of Peril		a,Bestows either Guidance, Quick Recovery or Cheap Shot.\0	-1
288	Carnage Bow		a,Bestows either Light, Critical Bleed, or Mana Up.\0	-1
289	Soul Bow		a,Bestows one of the following functions: Cheap Shot, Quick Recovery, or Critical Poison.\0	-1
290	The Bow		a,	-1
291	Trident		a,	-1
292	Pike		a,	-1
293	War Hammer		a,	-1
294	War Pick		a,	-1
295	Dwarven Trident		a,	-1
296	Dwarven Pike		a,	-1
297	Glaive		a,	-1
298	Orcish Glaive		a,Bestows either Anger, Critical Stun or Long Blow.\0	-1
299	Orcish Poleaxe		a,Bestows either Critical Stun, Long Blow or Wide Blow.\0	-1
300	Great Axe		a,Bestows either Anger, Critical Stun or Light.\0	-1
301	Scorpion		a,Bestows either Anger, Critical Stun or Wide Blow.\0	-1
302	Body Slasher		a,Bestows either Critical Stun, Long Blow or Wide Blow.\0	-1
303	Widow Maker		a,Bestows either Critical Stun, Long Blow or Wide Blow.\0	-1
304	Orcish Halberd		a,	-1
305	Tallum Glaive		a,Bestows one of the following functions: Guidance, Health, or Wide Blow.\0	-1
306	Dragon Claw Axe		a,	-1
307	Aurakyria Lance		a,	-1
308	Buffalo's Horn		a,	-1
309	Tears of Eva		a,	-1
310	Relic of The Saints		a,	-1
311	Crucifix of Blessing		a,	-1
312	Branch of Life		a,	-1
313	Temptation of Abyss		a,	-1
314	Proof of Revenge		a,	-1
315	Divine Tome		a,	-1
316	Blood of Saints		a,	-1
317	Tome of Blood		a,	-1
318	Crucifix of Blood		a,	-1
319	Eye of Infinity		a,	-1
320	Blue Crystal Skull		a,	-1
321	Demon Fangs		a,	-1
322	Vajra Wands		a,	-1
323	Ancient Reagent		a,	-1
324	Tears of Fairy		a,	-1
325	Horn of Glory		a,	-1
326	Heathen's Book		a,	-1
327	Hex Doll		a,	-1
328	Candle of Wisdom		a,	-1
329	Blessed Branch		a,	-1
330	Phoenix Feather		a,	-1
331	Cerberus Eye		a,	-1
332	Scroll of Destruction		a,	-1
333	Claws of Black Dragon		a,	-1
334	Three Eyed Crow's Feather		a,	-1
335	Soul Crystal		a,	-1
336	Scroll of Mana		a,	-1
337	Scroll of Massacre		a,	-1
338	Wyvern's Skull		a,	-1
339	Blood Crystal		a,	-1
340	Unicorn's Horn		a,	-1
341	Forgotten Tome		a,	-1
342	Enchanted Flute		a,	-1
343	Headless Arrow		a,	-1
344	Proof of Overlord		a,	-1
345	Deathbringer Sword		a,	-1
346	Tears of Fallen Angel		a,	-1
625	Bone Shield		a,	-1
626	Bronze Shield		a,	-1
627	Aspis		a,	-1
628	Hoplon		a,Part of the mithril set.\0	-1
629	Kite Shield		a,	-1
630	Square Shield		a,	-1
631	Eldarake		a,	-1
632	Knight Shield		a,	-1
633	Zubei's Shield		a,	-1
634	Dragon Shield		a,	-1
635	Wolf Shield		a,	-1
636	Shining Dragon Shield		a,	-1
637	Shield of Valor		a,	-1
638	Glorious Shield		a,	-1
639	Red Flame Shield		a,	-1
640	Elven Crystal Shield		a,	-1
641	Dark Crystal Shield		a,Part of the heavy dark crystal set.\0	-1
642	Elven Vagian Shield		a,	-1
643	Dark Vagian Shield		a,	-1
644	Hell Shield		a,	-1
645	Art of Shield		a,	-1
646	Shield of Silence		a,	-1
647	Gust Shield		a,	-1
648	Prairie Shield		a,	-1
649	Shield of The Underworld		a,	-1
650	Shield of Concentration		a,	-1
651	Ace's Shield		a,	-1
652	Guardian's Shield		a,	-1
653	Marksman Shield		a,	-1
654	Shield of Mana		a,	-1
655	Sage's Shield		a,	-1
656	Paradia Shield		a,	-1
657	Inferno Shield		a,	-1
658	Shield of Black Ore		a,	-1
659	Shield of Summoning		a,	-1
660	Otherworldly Shield		a,	-1
661	Elemental Shield		a,	-1
662	Shield of Phantom		a,	-1
663	Shield of Grace		a,	-1
664	Shield of Holy Spirit		a,	-1
665	Phoenix Shield		a,	-1
666	Cerberus Shield		a,	-1
667	Shield of Aid		a,	-1
668	Shield of Blessing		a,	-1
669	Flame Shield		a,	-1
670	Shield of Bravery		a,	-1
671	Blood Shield		a,	-1
672	Absolute Shield		a,	-1
673	Avadon Shield		a,Part of the heavy avadon set.\0	-1
674	Divine Shield		a,	-1
738	Sword of Solidarity		a,A bronze sword crafted long ago in memory of the union between the Humans and the Elves.\0	-1
743	Sword of Sentinel		a,A steel blade issued to those fighters that have been acknowledged as protectors of the woods.\0	-1
744	Staff of Sentinel		a,A staff issued to those magicians that have been acknowledged as protectors of the woods. \0	-1
747	Wand of Adept		a,The wand presented to those who have finished their studies at the school of magic.\0	-1
748	Gallint's Oak Wand		a,An oak wand enchanted by Gallint's spell. This will capture and seal the spirit of mirrors.\0	-1
749	0		a,	-1
754	Red Sunset Staff		a,A staff used by warriors belonging to the Red Sunset clan. \0	-1
945	Skeleton Buckler		a,A small wooden shield that perpetrators of mages use.\0	-1
946	Skeleton Dagger		a,	-1
975	Blood Saber		a,An oriharukon sword crafted in the Abella style of the east.\0	-1
981	Red Sunset Sword		a,A sword used by warriors belonging to the Red Sunset clan.\0	-1
989	Eldritch Dagger		a,A steel dagger engraved with the runes of Shilen and Gran Kain.\0	-1
1142	Rusted Bronze Sword		a,An old and rusty bronze sword called the 'Sword of Trial'. Use this to hunt poison spiders and arachnid trackers.\0	-1
1181	Neti's Bow		a,A favorite bow used by Neti, who was once a Treasure Hunter. Use it when hunting the skeletons and spartoi of the Ruins of Agony to gather bone pieces.\0	-1
1182	Neti's Dagger		a,Neti used this dagger when she was a Treasure Hunter. Use it when hunting the skeletons and spartoi of the Ruins of Agony to gather bone pieces.\0	-1
1213	Guard's Bow		a,A bow given by Guard Moretti. May be efficiently used for some purpose.\0	-1
1295	Long Sword		a,A temporary item for Kamex\0	-1
1296	Gladius		a,A temporary item for Kamex\0	-1
1297	Bastard Sword		a,A temporary item for Kamex\0	-1
1298	Caliburs		a,A temporary item for Kamex\0	-1
1299	Great Sword		a,A temporary item for Kamex\0	-1
1300	Apprentice's Rod		a,A temporary item for Kamex\0	-1
1301	Big Hammer		a,A temporary item for Kamex\0	-1
1302	Bec de Corbin		a,A temporary item for Kamex\0	-1
1303	Lance		a,A temporary item for Kamex\0	-1
1304	Conjuror's Staff		a,A temporary item for Kamex\0	-1
1305	Knife		a,A temporary item for Kamex\0	-1
1306	Crafted Dagger		a,A temporary item for Kamex\0	-1
1307	Bow		a,A temporary item for Kamex\0	-1
1328	Shield of Grace		a,A temporary item for Kamex\0	-1
1329	Shield of Victory		a,A temporary item for Kamex\0	-1
1330	Zubei's Shield		a,A temporary item for Kamex\0	-1
1331	Otherworldly Shield		a,A temporary item for Kamex\0	-1
1332	Knight Shield		a,A temporary item for Kamex\0	-1
1333	Brandish		a,A two-handed sword for beginners.\0	-1
1376	Guard Spear		a,A spear that guards use.\0	-1
1471	Silenos Blowgun		a,	-1
1472	Dreadbane		a,	-1
1510	Butcher's Sword		a,A sword granted to young Orc Fighters who distinguished themselves at war.\0	-1
1511	Silversmith Hammer		a,A hammer silversmiths of the ancient Elmoreden used.\0	-1
1660	Cursed Maingauche		a,Cursed maingauche. Although its attack power is weak, it gives bleeding effect with a certain rate during critical attacks.\0	-1
2368	Training Gloves		a,	-1
2369	Squire's Sword		a,	-1
2370	Guild Member's Club		a,	-1
2371	Fist of Butcher		a,	-1
2372	Dagger of Adept		a,	-1
2373	Eldritch Staff		a,	-1
2374	Red Sunset Dagger		a,	-1
2493	Brigandine Shield		a,Part of the brigandine set.\0	-1
2494	Plate Shield		a,	-1
2495	Chain Shield		a,Part of the chain mail set.\0	-1
2496	Dwarven Chain Shield		a,	-1
2497	Full Plate Shield		a,Part of the full plate set.\0	-1
2498	Shield of Nightmare		a,Part of the heavy nightmare set.\0	-1
2499	Elven Long Sword		a,	-1
2500	Dark Legion's Edge		a,Bestows one of the following functions: Critical Damage, Health, or Rsk. Focus.\0	-1
2501	Bone Club		a,	-1
2502	Dwarven War Hammer		a,Bestows either Anger, Health or Haste.\0	-1
2503	Yaksa Mace		a,Bestows one of the following functions: Anger, Health, or Rsk. Focus.\0	-1
2504	Meteor Shower		a,Bestows one of the following functions: Focus, Critical Bleed, or Rsk. Haste.\0	-1
2505	Iron Canine		a,Double-click to wear. Only for wolves.\0	-1
2507	Lizardspear		a,	-1
2516	Saber*Saber		a,	-1
2517	Saber*Bastard Sword		a,	-1
2518	Saber*Spinebone Sword		a,	-1
2519	Saber*Artisan's Sword		a,	-1
2520	Saber*Knight's Sword		a,	-1
2521	Saber*Crimson Sword		a,	-1
2522	Saber*Elven Sword		a,	-1
2523	Saber*Sword of Revolution		a,	-1
2524	Saber*Elven Long Sword		a,	-1
2525	Bastard Sword*Bastard Sword		a,	-1
2526	Bastard Sword*Spinebone Sword		a,	-1
2527	Bastard Sword*Artisan's Sword		a,	-1
2528	Bastard Sword*Knight's Sword		a,	-1
2529	Bastard Sword*Crimson Sword		a,	-1
2530	Bastard Sword*Elven Sword		a,	-1
2531	Bastard Sword*Sword of Revolution		a,	-1
2532	Bastard Sword*Elven Long Sword		a,	-1
2533	Spinebone Sword*Spinebone Sword		a,	-1
2534	Spinebone Sword*Artisan's Sword		a,	-1
2535	Spinebone Sword*Knight's Sword		a,	-1
2536	Spinebone Sword*Crimson Sword		a,	-1
2537	Spinebone Sword*Elven Sword		a,	-1
2538	Spinebone Sword*Sword of Revolution		a,	-1
2539	Spinebone Sword*Elven Long Sword		a,	-1
2540	Artisan's Sword*Artisan's Sword		a,	-1
2541	Artisan's Sword*Knight's Sword		a,	-1
2542	Artisan's Sword*Crimson Sword		a,	-1
2543	Artisan's Sword*Elven Sword		a,	-1
2544	Artisan's Sword*Sword of Revolution		a,	-1
2545	Artisan's Sword*Elven Long Sword		a,	-1
2546	Knight's Sword*Knight's Sword		a,	-1
2547	Knight's Sword*Crimson Sword		a,	-1
2548	Knight's Sword*Elven Sword		a,	-1
2549	Knight's Sword*Sword of Revolution		a,	-1
2550	Knight's Sword*Elven Long Sword		a,	-1
2551	Crimson Sword*Crimson Sword		a,	-1
2552	Crimson Sword*Elven Sword		a,	-1
2553	Crimson Sword*Sword of Revolution		a,	-1
2554	Crimson Sword*Elven Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 2.\0	-1
2555	Elven Sword*Elven Sword		a,	-1
2556	Elven Sword*Sword Of Revolution		a,	-1
2557	Elven Sword*Elven Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its P. Atk will increase by 61 during a critical attack.\0	-1
2558	Sword of Revolution*Sword of Revolution		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its maximum HP will increase by 25%.\0	-1
2559	Sword of Revolution*Elven Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Critical Attack will increase by 50.\0	-1
2560	Elven Long Sword*Elven Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Atk. Spd. will increase by 4%.\0	-1
2561	Stormbringer*Stormbringer		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 2.\0	-1
2562	Stormbringer*Shamshir		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its P. Atk. will increase by 49 during a critical attack.\0	-1
2563	Stormbringer*Katana		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its maximum HP will increase by 25%.\0	-1
2564	Stormbringer*Spirit Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its critical attack will increase by 24.\0	-1
2565	Stormbringer*Raid Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Atk. Spd. will increase by 2%.\0	-1
2566	Stormbringer*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 5.\0	-1
2567	Stormbringer*Sword of Limit		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its P. Atk will increase by 166 during a critical attack.\0	-1
2568	Stormbringer*Sword of Delusion		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its maximum HP will increase by 25%.\0	-1
2569	Stormbringer*Sword of Nightmare		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its critical will increase by 76.\0	-1
2570	Stormbringer*Tsurugi		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Atk. Spd. will increase by 7%.\0	-1
2571	Stormbringer*Samurai Long sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 4.\0	-1
2572	Shamshir*Shamshir		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 2.\0	-1
2573	Shamshir*Katana		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its P. Atk. will increase by 84 during a critical attack.\0	-1
2574	Shamshir*Spirit Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its maximum HP will increase by 25%.\0	-1
2575	Shamshir*Raid Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its critical will increase by 40.\0	-1
2576	Shamshir*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 4.\0	-1
2577	Shamshir*Sword of Limit		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 146 during a critical attack.\0	-1
2578	Shamshir*Sword of Delusion		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its maximum HP will increase by 25%.\0	-1
2579	Shamshir*Sword of Nightmare		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its critical will increase by 65.\0	-1
2580	Shamshir*Tsurugi		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Atk. Spd. will increase by 6%.\0	-1
2581	Shamshir*Samurai Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 3.\0	-1
2582	Katana*Katana		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Atk. Spd. will increase by 4%.\0	-1
2583	Katana*Spirit Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, its Accuracy will increase by 2.\0	-1
2584	Katana*Raid Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 84 during a critical attack.\0	-1
2585	Katana*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Accuracy will increase by 4.\0	-1
2586	Katana*Sword of Limit		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 146 during a critical attack.\0	-1
2587	Katana*Sword of Delusion		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, maximum HP will increase by 25%.\0	-1
2588	Katana*Sword of Nightmare		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, critical will increase by 65.\0	-1
2589	Katana*Tsurugi		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Atk. Spd. will increase by 6%.\0	-1
2590	Katana*Samurai Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 106 during a critical attack.\0	-1
2591	Spirit Sword*Spirit Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, maximum HP will increase by 25%.\0	-1
2592	Spirit Sword*Raid Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, critical will increase by 40.\0	-1
2593	Spirit Sword*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Accuracy will increase by 4.\0	-1
2594	Spirit Sword*Sword of Limit		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 146 during a critical attack.\0	-1
2595	Spirit Sword*Sword of Delusion		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, maximum HP will increase by 25%.\0	-1
2596	Spirit Sword*Sword of Nightmare		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, critical will increase by 65.\0	-1
2597	Spirit Sword*Tsurugi		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Atk. Spd. will increase by 6%.\0	-1
2598	Spirit Sword*Samurai Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, maximum HP will increase by 25%.\0	-1
2599	Raid Sword*Raid Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Atk. Spd. will increase by 4%.\0	-1
2600	Raid Sword*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Accuracy will increase by 4.\0	-1
2601	Raid Sword*Sword of Limit		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 146 during a critical attack.\0	-1
2602	Raid Sword*Sword of Delusion		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, maximum HP will increase by 25%.\0	-1
2603	Raid Sword*Sword of Nightmare		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, critical will increase by 65.\0	-1
2604	Raid Sword*Tsurugi		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, Atk. Spd. will increase by 6%.\0	-1
2605	Raid Sword*Samurai Long Sword		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, critical will increase by 43.\0	-1
2606	Caliburs*Caliburs		a,When a dualsword is enchanted along with a two-handed sword, a two-handed blunt weapon, and/or a fist-fighting weapon, its P. Atk will increase more than a one-handed sword enchanted with these weapons. When enchanted by 4 or more, P. Atk. will increase by 127 during a critical attack.\0	-1
