tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh	drop_tex	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	body_part	m_HumnFigh_cntm	m_HumnFigh_m[0]	m_HumnFigh_m[1]	m_HumnFigh_cntt	m_HumnFigh_t[0]	m_HumnFigh_t[1]	f_HumnFigh_cntm	f_HumnFigh_m[0]	f_HumnFigh_m[1]	f_HumnFigh_cntt	f_HumnFigh_t[0]	f_HumnFigh_t[1]	m_DarkElf_cntm	m_DarkElf_m[0]	m_DarkElf_m[1]	m_DarkElf_cntt	m_DarkElf_t[0]	m_DarkElf_t[1]	f_DarkElf_cntm	f_DarkElf_m[0]	f_DarkElf_m[1]	f_DarkElf_cntt	f_DarkElf_t[0]	f_DarkElf_t[1]	m_Dorf_cntm	m_Dorf_m[0]	m_Dorf_m[1]	m_Dorf_cntt	m_Dorf_t[0]	m_Dorf_t[1]	f_Dorf_cntm	f_Dorf_m[0]	f_Dorf_m[1]	f_Dorf_cntt	f_Dorf_t[0]	f_Dorf_t[1]	m_Elf_cntm	m_Elf_m[0]	m_Elf_m[1]	m_Elf_cntt	m_Elf_t[0]	m_Elf_t[1]	f_Elf_cntm	f_Elf_m[0]	f_Elf_m[1]	f_Elf_cntt	f_Elf_t[0]	f_Elf_t[1]	m_HumnMyst_cntm	m_HumnMyst_m[0]	m_HumnMyst_m[1]	m_HumnMyst_cntt	m_HumnMyst_t[0]	m_HumnMyst_t[1]	f_HumnMyst_cntm	f_HumnMyst_m[0]	f_HumnMyst_m[1]	f_HumnMyst_cntt	f_HumnMyst_t[0]	f_HumnMyst_t[1]	m_OrcFigh_cntm	m_OrcFigh_m[0]	m_OrcFigh_m[1]	m_OrcFigh_cntt	m_OrcFigh_t[0]	m_OrcFigh_t[1]	f_OrcFigh_cntm	f_OrcFigh_m[0]	f_OrcFigh_m[1]	f_OrcFigh_cntt	f_OrcFigh_t[0]	f_OrcFigh_t[1]	m_OrcMage_cntm	m_OrcMage_m[0]	m_OrcMage_m[1]	m_OrcMage_cntt	m_OrcMage_t[0]	m_OrcMage_t[1]	f_OrcMage_cntm	f_OrcMage_m[0]	f_OrcMage_m[1]	f_OrcMage_cntt	f_OrcMage_t[0]	f_OrcMage_t[1]	Unknown_MT_cntm	Unknown_MT_m[0]	Unknown_MT_cntt	Unknown_MT_t[0]	NPC_MT_cntm	NPC_MT_m[0]	NPC_MT_cntt	NPC_MT_t[0]	att_eff	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	armor_type	crystal_type	avoid_mod	pdef	mdef	mpbonus
1	31	0	3	8	0	0	dropitems.drop_mfighter_m001_t32_l_m00	mfighter.mfighter_m001_t32_l					icon.armor_t32_l_i00	85	1680	14	0	35803896	11	1	LineageWarriors.MFighter_m001_l		1	mfighter.mfighter_m001_t32_l		1	LineageWarriors.FFighter_m001_l		1	FFighter.FFighter_m001_t32_l		1	LineageWarriors.MDarkElf_m005_l		1	MDarkElf.MDarkElf_m005_t32_l		1	LineageWarriors.FDarkElf_m005_l		1	FDarkElf.FDarkElf_m005_t32_l		1	LineageWarriors.MDwarf_m003_l		1	MDwarf.MDwarf_m003_t32_l		1	LineageWarriors.FDwarf_m003_l		1	FDwarf.FDwarf_m003_t32_l		1	LineageWarriors.MElf_m005_l		1	MElf.MElf_m005_t32_l		1	LineageWarriors.FElf_m001_l		1	FElf.FElf_m001_t32_l		1	LineageWarriors.MMagic_m005_l		1	MMagic.MMagic_m005_t32_l		1	LineageWarriors.FMagic_m004_l		1	FMagic.FMagic_m004_t32_l		1	LineageWarriors.MOrc_m003_l		1	MOrc.MOrc_m003_t32_l		1	LineageWarriors.FOrc_m003_l		1	FOrc.FOrc_m003_t32_l		1	LineageWarriors.MShaman_m003_l		1	MShaman.MShaman_m003_t32_l		1	LineageWarriors.FShaman_m003_l		1	FShaman.FShaman_m003_t32_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_lightmetal	ItemSound.itemequip_armor_lightmetal	1	0	0	32	0	0
1	32	0	3	8	1	0	dropitems.drop_mfighter_m001_t33_l_m00	mfighter.mfighter_m001_t33_l					icon.armor_t33_l_i00	85	4020	14	0	31144096	11	1	LineageWarriors.MFighter_m001_l		1	mfighter.mfighter_m001_t33_l		1	LineageWarriors.FFighter_m001_l		1	FFighter.FFighter_m001_t33_l		1	LineageWarriors.MDarkElf_m002_l		1	MDarkElf.MDarkElf_m002_t33_l		1	LineageWarriors.FDarkElf_m003_l		1	FDarkElf.FDarkElf_m003_t33_l		1	LineageWarriors.MDwarf_m003_l		1	MDwarf.MDwarf_m003_t33_l		1	LineageWarriors.FDwarf_m003_l		1	FDwarf.FDwarf_m003_t33_l		1	LineageWarriors.MElf_m005_l		1	MElf.MElf_m005_t33_l		1	LineageWarriors.FElf_m005_l		1	FElf.FElf_m005_t33_l		1	LineageWarriors.MMagic_m005_l		1	MMagic.MMagic_m005_t33_l		1	LineageWarriors.FMagic_m003_l		1	FMagic.FMagic_m003_t33_l		1	LineageWarriors.MOrc_m003_l		1	MOrc.MOrc_m003_t33_l		1	LineageWarriors.FOrc_m003_l		1	FOrc.FOrc_m003_t33_l		1	LineageWarriors.MShaman_m003_l		1	MShaman.MShaman_m003_t33_l		1	LineageWarriors.FShaman_m003_l		1	FShaman.FShaman_m003_t33_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_bone	ItemSound.itemequip_armor_bone	2	0	0	39	0	0
1	33	0	3	8	1	0	dropitems.drop_mfighter_m001_t30_l_m00	mfighter.mfighter_m001_t30_l					icon.armor_t30_l_i00	90	1610	19	0	51523416	11	1	LineageWarriors.MFighter_m001_l		1	mfighter.mfighter_m001_t30_l		1	LineageWarriors.FFighter_m001_l		1	FFighter.FFighter_m001_t30_l		1	LineageWarriors.MDarkElf_m002_l		1	MDarkElf.MDarkElf_m002_t30_l		1	LineageWarriors.FDarkElf_m001_l		1	FDarkElf.FDarkElf_m001_t30_l		1	LineageWarriors.MDwarf_m001_l		1	MDwarf.MDwarf_m001_t30_l		1	LineageWarriors.FDwarf_m003_l		1	FDwarf.FDwarf_m003_t30_l		1	LineageWarriors.MElf_m002_l		1	MElf.MElf_m002_t30_l		1	LineageWarriors.FElf_m001_l		1	FElf.FElf_m001_t30_l		1	LineageWarriors.MMagic_m005_l		1	MMagic.MMagic_m005_t30_l		1	LineageWarriors.FMagic_m002_l		1	FMagic.FMagic_m002_t30_l		1	LineageWarriors.MOrc_m002_l		1	MOrc.MOrc_m002_t30_l		1	LineageWarriors.FOrc_m001_l		1	FOrc.FOrc_m001_t30_l		1	LineageWarriors.MShaman_m003_l		1	MShaman.MShaman_m003_t30_l		1	LineageWarriors.FShaman_m003_l		1	FShaman.FShaman_m003_t30_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	0	0	33	0	0
1	34	0	3	6	3	0	dropitems.drop_mfighter_m002_t34_l_m00	mfighter.mfighter_m002_t34_l					icon.armor_t34_l_i00	90	3960	6	0	38400936	11	1	LineageWarriors.MFighter_m002_l		1	mfighter.mfighter_m002_t34_l		1	LineageWarriors.FFighter_m002_l		1	FFighter.FFighter_m002_t34_l		1	LineageWarriors.MDarkElf_m005_l		1	MDarkElf.MDarkElf_m005_t34_l		1	LineageWarriors.FDarkElf_m005_l		1	FDarkElf.FDarkElf_m005_t34_l		1	LineageWarriors.MDwarf_m003_l		1	MDwarf.MDwarf_m003_t34_l		1	LineageWarriors.FDwarf_m003_l		1	FDwarf.FDwarf_m003_t34_l		1	LineageWarriors.MElf_m002_l		1	MElf.MElf_m002_t34_l		1	LineageWarriors.FElf_m002_l		1	FElf.FElf_m002_t34_l		1	LineageWarriors.MMagic_m005_l		1	MMagic.MMagic_m005_t34_l		1	LineageWarriors.FMagic_m002_l		1	FMagic.FMagic_m002_t34_l		1	LineageWarriors.MOrc_m003_l		1	MOrc.MOrc_m003_t34_l		1	LineageWarriors.FOrc_m003_l		1	FOrc.FOrc_m003_t34_l		1	LineageWarriors.MShaman_m003_l		1	MShaman.MShaman_m003_t34_l		1	LineageWarriors.FShaman_m003_l		1	FShaman.FShaman_m003_t34_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_lightmetal	ItemSound.itemequip_armor_lightmetal	2	0	0	43	0	0
1	35	0	3	5	4	0	dropitems.drop_mfighter_m001_t02_b_m00	MFighter.MFighter_m001_t02_b					icon.armor_t02_b_i00	90	1320	17	0	29503688	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t02_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t02_b		1	LineageWarriors.MDarkElf_m001_b		1	MDarkElf.MDarkElf_m001_t02_b		1	LineageWarriors.FDarkElf_m001_b		1	FDarkElf.FDarkElf_m001_t02_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t02_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t02_b		1	LineageWarriors.MElf_m001_b		1	MElf.MElf_m001_t02_b		1	LineageWarriors.FElf_m001_b		1	FElf.FElf_m001_t02_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t02_b		1	LineageWarriors.FMagic_m002_b		1	FMagic.FMagic_m002_t02_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t02_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t02_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t02_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t02_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_boots	0	0	0	9	0	0
1	36	0	3	5	4	0	dropitems.drop_mfighter_m001_t03_b_m00	mfighter.mfighter_m001_t03_b					icon.armor_t03_b_i00	90	1320	19	0	35532072	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t03_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t03_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t03_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t03_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t03_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t03_b		1	LineageWarriors.MElf_m005_b		1	MElf.MElf_m005_t03_b		1	LineageWarriors.FElf_m001_b		1	FElf.FElf_m001_t03_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t03_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t03_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t03_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t03_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t03_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t03_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_boots	0	0	0	9	0	0
1	37	0	3	5	4	0	dropitems.drop_mfighter_m001_t05_b_m00	mfighter.mfighter_m001_t05_b					icon.armor_t05_b_i00	90	1320	19	0	57196984	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t05_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t05_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t05_b		1	LineageWarriors.FDarkElf_m003_b		1	FDarkElf.FDarkElf_m003_t05_b		1	LineageWarriors.MDwarf_m005_b		1	MDwarf.MDwarf_m005_t05_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t05_b		1	LineageWarriors.MElf_m005_b		1	MElf.MElf_m005_t05_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t05_b		1	LineageWarriors.MMagic_m001_b		1	MMagic.MMagic_m001_t05_b		1	LineageWarriors.FMagic_m004_b		1	FMagic.FMagic_m004_t05_b		1	LineageWarriors.MOrc_m002_b		1	MOrc.MOrc_m002_t05_b		1	LineageWarriors.FOrc_m002_b		1	FOrc.FOrc_m002_t05_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t05_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t05_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_boots	0	0	0	13	0	0
1	38	0	3	5	4	0	dropitems.drop_mfighter_m001_t02_b_m00	mfighter.mfighter_m001_t32_b					icon.armor_t32_b_i00	90	1320	19	0	47060256	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t32_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t32_b		1	LineageWarriors.MDarkElf_m005_b		1	MDarkElf.MDarkElf_m005_t32_b		1	LineageWarriors.FDarkElf_m005_b		1	FDarkElf.FDarkElf_m005_t32_b		1	LineageWarriors.MDwarf_m003_b		1	MDwarf.MDwarf_m003_t32_b		1	LineageWarriors.FDwarf_m003_b		1	FDwarf.FDwarf_m003_t32_b		1	LineageWarriors.MElf_m005_b		1	MElf.MElf_m005_t32_b		1	LineageWarriors.FElf_m001_b		1	FElf.FElf_m001_t32_b		1	LineageWarriors.MMagic_m005_b		1	MMagic.MMagic_m005_t32_b		1	LineageWarriors.FMagic_m004_b		1	FMagic.FMagic_m004_t32_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t32_b		1	LineageWarriors.FOrc_m003_b		1	FOrc.FOrc_m003_t32_b		1	LineageWarriors.MShaman_m003_b		1	MShaman.MShaman_m003_t32_b		1	LineageWarriors.FShaman_m003_b		1	FShaman.FShaman_m003_t32_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_boots	0	0	0	15	0	0
1	39	0	3	5	4	0	dropitems.drop_mfighter_m001_t30_b_m00	mfighter.mfighter_m001_t30_b					icon.armor_t30_b_i00	90	1310	17	0	41660768	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t30_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t30_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t30_b		1	LineageWarriors.FDarkElf_m001_b		1	FDarkElf.FDarkElf_m001_t30_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t30_b		1	LineageWarriors.FDwarf_m003_b		1	FDwarf.FDwarf_m003_t30_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t30_b		1	LineageWarriors.FElf_m001_b		1	FElf.FElf_m001_t30_b		1	LineageWarriors.MMagic_m005_b		1	MMagic.MMagic_m005_t30_b		1	LineageWarriors.FMagic_m002_b		1	FMagic.FMagic_m002_t30_b		1	LineageWarriors.MOrc_m002_b		1	MOrc.MOrc_m002_t30_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t30_b		1	LineageWarriors.MShaman_m003_b		1	MShaman.MShaman_m003_t30_b		1	LineageWarriors.FShaman_m003_b		1	FShaman.FShaman_m003_t30_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_boots	0	0	0	17	0	0
1	40	0	3	5	4	0	dropitems.drop_mfighter_m001_t02_b_m00	mfighter.mfighter_m001_t09_b					icon.armor_t09_b_i00	90	1300	19	1	31389872	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t09_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t09_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t09_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t09_b		1	LineageWarriors.MDwarf_m003_b		1	MDwarf.MDwarf_m003_t09_b		1	LineageWarriors.FDwarf_m005_b		1	FDwarf.FDwarf_m005_t09_b		1	LineageWarriors.MElf_m005_b		1	MElf.MElf_m005_t09_b		1	LineageWarriors.FElf_m001_b		1	FElf.FElf_m001_t09_b		1	LineageWarriors.MMagic_m005_b		1	MMagic.MMagic_m005_t09_b		1	LineageWarriors.FMagic_m003_b		1	FMagic.FMagic_m003_t09_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t09_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t09_b		1	LineageWarriors.MShaman_m003_b		1	MShaman.MShaman_m003_t09_b		1	LineageWarriors.FShaman_m003_b		1	FShaman.FShaman_m003_t09_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_boots	0	1	0	19	0	0
1	41	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_cloth_helmet_i00	90	660	17	0	46378080	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_helmet	0	0	0	13	0	0
1	42	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_leather_helmet_i00	90	660	19	0	22657880	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_helmet	0	0	0	16	0	0
1	43	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_leather_helmet_i00	90	660	13	0	32516304	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_helmet	0	0	0	19	0	0
1	44	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_leather_helmet_i00	90	650	19	0	37106056	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_helmet	0	0	0	23	0	0
1	45	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_leather_helmet_i00	90	640	14	1	41722896	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_bone	ItemSound.itemequip_armor_helmet	0	1	0	29	0	0
1	46	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_helmet_i00	90	630	6	1	46444864	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_helmet	ItemSound.itemequip_armor_helmet	0	1	0	33	0	0
1	47	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_helmet_i00	90	640	51	1	22668440	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_helmet	ItemSound.itemequip_armor_helmet	0	1	0	37	0	0
1	48	0	3	5	1	0	dropitems.drop_mfighter_m001_t33_g_m00	MFighter.MFighter_m001_t02_g					icon.armor_t02_g_i00	90	660	17	0	31853384	9	1	LineageWarriors.MFighter_m001_g		1	MFighter.MFighter_m001_t02_g		1	LineageWarriors.FFighter_m001_g		1	FFighter.FFighter_m001_t02_g		1	LineageWarriors.MDarkElf_m001_g		1	MDarkElf.MDarkElf_m001_t02_g		1	LineageWarriors.FDarkElf_m001_g		1	FDarkElf.FDarkElf_m001_t02_g		1	LineageWarriors.MDwarf_m001_g		1	MDwarf.MDwarf_m001_t02_g		1	LineageWarriors.FDwarf_m001_g		1	FDwarf.FDwarf_m001_t02_g		1	LineageWarriors.MElf_m001_g		1	MElf.MElf_m001_t02_g		1	LineageWarriors.FElf_m001_g		1	FElf.FElf_m001_t02_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t02_g		1	LineageWarriors.FMagic_m003_g		1	FMagic.FMagic_m003_t02_g		1	LineageWarriors.MOrc_m001_g		1	MOrc.MOrc_m001_t02_g		1	LineageWarriors.FOrc_m001_g		1	FOrc.FOrc_m001_t02_g		1	LineageWarriors.MShaman_m001_g		1	MShaman.MShaman_m001_t02_g		1	LineageWarriors.FShaman_m001_g		1	FShaman.FShaman_m001_t02_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_glove	0	0	0	9	0	0
1	49	0	3	5	1	0	dropitems.drop_mfighter_m001_t06_g_m00	mfighter.mfighter_m001_t06_g					icon.armor_t06_g_i00	90	660	17	0	37830840	9	1	LineageWarriors.MFighter_m001_g		1	mfighter.mfighter_m001_t06_g		1	LineageWarriors.FFighter_m001_g		1	FFighter.FFighter_m001_t06_g		1	LineageWarriors.MDarkElf_m005_g		1	MDarkElf.MDarkElf_m005_t06_g		1	LineageWarriors.FDarkElf_m001_g		1	FDarkElf.FDarkElf_m001_t06_g		1	LineageWarriors.MDwarf_m001_g		1	MDwarf.MDwarf_m001_t06_g		1	LineageWarriors.FDwarf_m005_g		1	FDwarf.FDwarf_m005_t06_g		1	LineageWarriors.MElf_m001_g		1	MElf.MElf_m001_t06_g		1	LineageWarriors.FElf_m001_g		1	FElf.FElf_m001_t06_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t06_g		1	LineageWarriors.FMagic_m002_g		1	FMagic.FMagic_m002_t06_g		1	LineageWarriors.MOrc_m001_g		1	MOrc.MOrc_m001_t06_g		1	LineageWarriors.FOrc_m001_g		1	FOrc.FOrc_m001_t06_g		1	LineageWarriors.MShaman_m001_g		1	MShaman.MShaman_m001_t06_g		1	LineageWarriors.FShaman_m001_g		1	FShaman.FShaman_m001_t06_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_glove	0	0	0	13	0	0
1	50	0	3	5	2	0	dropitems.drop_mfighter_m002_t20_g_m00	mfighter.mfighter_m002_t32_g					icon.armor_t32_g_i00	90	650	19	0	28973360	9	1	LineageWarriors.MFighter_m002_g		1	mfighter.mfighter_m002_t32_g		1	LineageWarriors.FFighter_m002_g		1	FFighter.FFighter_m002_t32_g		1	LineageWarriors.MDarkElf_m005_g		1	MDarkElf.MDarkElf_m005_t32_g		1	LineageWarriors.FDarkElf_m005_g		1	FDarkElf.FDarkElf_m005_t32_g		1	LineageWarriors.MDwarf_m003_g		1	MDwarf.MDwarf_m003_t32_g		1	LineageWarriors.FDwarf_m003_g		1	FDwarf.FDwarf_m003_t32_g		1	LineageWarriors.MElf_m005_g		1	MElf.MElf_m005_t32_g		1	LineageWarriors.FElf_m001_g		1	FElf.FElf_m001_t32_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t32_g		1	LineageWarriors.FMagic_m004_g		1	FMagic.FMagic_m004_t32_g		1	LineageWarriors.MOrc_m003_g		1	MOrc.MOrc_m003_t32_g		1	LineageWarriors.FOrc_m003_g		1	FOrc.FOrc_m003_t32_g		1	LineageWarriors.MShaman_m003_g		1	MShaman.MShaman_m003_t32_g		1	LineageWarriors.FShaman_m003_g		1	FShaman.FShaman_m003_t32_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_glove	0	0	0	15	0	0
1	51	0	3	5	1	0	dropitems.drop_mfighter_m001_t03_g_m00	mfighter.mfighter_m001_t30_g					icon.armor_t30_g_i00	90	650	19	0	51867480	9	1	LineageWarriors.MFighter_m001_g		1	mfighter.mfighter_m001_t30_g		1	LineageWarriors.FFighter_m001_g		1	FFighter.FFighter_m001_t30_g		1	LineageWarriors.MDarkElf_m001_g		1	MDarkElf.MDarkElf_m001_t30_g		1	LineageWarriors.FDarkElf_m001_g		1	FDarkElf.FDarkElf_m001_t30_g		1	LineageWarriors.MDwarf_m001_g		1	MDwarf.MDwarf_m001_t30_g		1	LineageWarriors.FDwarf_m001_g		1	FDwarf.FDwarf_m001_t30_g		1	LineageWarriors.MElf_m001_g		1	MElf.MElf_m001_t30_g		1	LineageWarriors.FElf_m001_g		1	FElf.FElf_m001_t30_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t30_g		1	LineageWarriors.FMagic_m002_g		1	FMagic.FMagic_m002_t30_g		1	LineageWarriors.MOrc_m002_g		1	MOrc.MOrc_m002_t30_g		1	LineageWarriors.FOrc_m002_g		1	FOrc.FOrc_m002_t30_g		1	LineageWarriors.MShaman_m001_g		1	MShaman.MShaman_m001_t30_g		1	LineageWarriors.FShaman_m001_g		1	FShaman.FShaman_m001_t30_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_glove	0	0	0	17	0	0
1	52	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_back01	90	260	17	0	40872408	13	1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		1	LineageWeapons.cotton_cloak_m00_mt		1	LineageWeaponsTex.cotton_cloak_t00_mt		0		0		1	LineageWeapons.cotton_cloak_m00_mt	1	LineageWeaponsTex.cotton_cloak_t00_mt	LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_cloak	ItemSound.itemequip_armor_cloak	0	0	0	2	0	0
