tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	tab1[0]	tab1[1]	tab1[2]	tab1[3]	tab1[4]	tab1[5]	tab1[6]	tab1[7]	tab1[8]	tab1[9]	tab1[10]	tab1[11]	tab1[12]	tab1[13]	cnt2	tab2[0]	tab2[1]	tab2[2]	tab2[3]	tab2[4]	tab2[5]	tab2[6]	tab2[7]	tab2[8]	tab2[9]	tab2[10]	tab2[11]	tab2[12]	tab2[13]	quest_x	quest_y	quest_z	UNK_npc1_?	UNK_npc2_?	UNK_npc3_?	npc_name	UNK_0
1	422	9	a,Repent Your Sins\0	a,Help with Spore Research\0	a,Magister Joan requests that you kill a trisalim tarantula and bring back its venom sac.\0	1	4329														1	3														55504.00000000	21664.00000000	-5510.00000000	0	0	2	a,Sea of Spores\0	1
1	422	10	a,Repent Your Sins\0	a,To the Dark Judge\0	a,You have completed the task Katari requested. Return to the Dark Judge.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	422	11	a,Repent Your Sins\0	a,To the Dark Judge\0	a,You have completed the task requested by Piotur. Return to the Dark Judge.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	422	12	a,Repent Your Sins\0	a,To the Dark Judge\0	a,You have completed the task requested by wiseman Casian. Return to the Dark Judge.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	422	13	a,Repent Your Sins\0	a,To the Dark Judge\0	a,You have completed the task requested by Magister Joan. Return to the Dark Judge.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	422	14	a,Repent Your Sins\0	a,Make a Penitent's Manacle\0	a,The Dark Judge asks you to go to Blacksmith Pushkin and make a manacle of penitent.\0	5	1892	1880	1877	1873	1879										5	1	5	2	10	10										77458.00000000	148169.00000000	-3595.00000000	0	0	2	a,Blacksmith Pushkin\0	0
1	422	15	a,Repent Your Sins\0	a,Toward Judgement\0	a,You and Blacksmith Pushkin have created a manacle of penitent. Return to the Dark Judge.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	422	16	a,Repent Your Sins\0	a,Cleanse Your Own Sins\0	a,The Dark Judge asks you to lock up the sin eater with a manacle of penitent and to care for him for the sake of cleansing your soul.\0	0															0															0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	504	1	a,Competition for the Bandit Stronghold\0	a,Right to Participate\0	a,This quest must be accomplished in order to participate in a clan hall war. You must be the first of five to kill Tarlk bugbears and Tarlk basilisks and bring back 30 proofs. Successful completion of this quest permits participation in a clan hall war. In the Forest of Evil Spirits hunt Tarlk bugbears, Tarlk bugbear warriors and Tarlk bugbear high warriors. In the Forest of Outlaws hunt Tarlk basilisks and elder Tarlk basilisks.\0	1	4332														1	30														0.00000000	0.00000000	0.00000000	0	0	2	a,	1
1	347	1	a,Go Get the Calculator.\0	a,To the Trade Guild\0	a,You must travel to the Dwarven Village to obtain a newly developed calculator for the blacksmith Brunon, who has promised a considerable reward. The Trade Guild will have information regarding the device.\0	0															0															0.00000000	0.00000000	0.00000000	12	0	2	a,	1
1	347	2	a,Go Get the Calculator.\0	a,Where is the Female Dwarf?\0	a,You learn that the calculator is in the possession of a female Dwarf, somewhere in the Dwarven Village. Go look for more information.\0	0															0															0.00000000	0.00000000	0.00000000	12	0	2	a,	1
1	347	3	a,Go Get the Calculator.\0	a,He is closer to you than you think perhaps?\0	a,Clues suggest that the device is closer than you think. Keep looking for more information.\0	0															0															0.00000000	0.00000000	0.00000000	12	0	2	a,	1
1	347	4	a,Go Get the Calculator.\0	a,I've got it!\0	u,Hmm… A female dwarf in Dwarven Village is in possession of the calculator and the person is closer than I think? I've got it!\nI know the answer!\0	0															0															0.00000000	0.00000000	0.00000000	12	0	2	a,	1
1	347	5	a,Go Get the Calculator.\0	a,Silvera's Request\0	a,Blacksmith Silvera will give you the calculator in exchange for 10 gemstone beasts.\0	1	4286														1	10														0.00000000	0.00000000	0.00000000	12	0	2	a,	1
1	347	6	a,Go Get the Calculator.\0	a,New Model Calculator\0	a,Take the calculator to blacksmith Brunon.\0	0															0															115315.00000000	-182155.00000000	-1444.00000000	12	0	2	a,Blacksmith Brunon\0	0
1	340	1	a,Subjugation of Lizardmen\0	a,Subjugation of Felim Lizardmen\0	a,Guard Weisz's orders state that you must recover the cargo that belongs to the Aden trade union from the Felim lizardmen in the Fellmere Harvest Grounds. Recover 30 units of cargo from the Felim lizardmen, Felim lizardman scouts and Felim lizardman warriors.\0	1	4255														1	30														-69968.00000000	116672.00000000	-3509.00000000	17	21	2	a,Fellmere Harvest Grounds\0	1
1	340	2	a,Subjugation of Lizardmen\0	a,Pilgrims' Remains\0	a,The priests of Einhasad request that you retrieve the relics of pilgrims killed by lizardmen. Go to the temple in Gludin Village and meet with Priest Adonius.\0	0															0															-79274.00000000	150966.00000000	-3031.00000000	17	21	2	a,Priest Adonius\0	0
1	340	3	a,Subjugation of Lizardmen\0	a,Agnes's Relics\0	a,Recover Priestess Agnes's rosary and crucifix from the Langk lizardmen on the southwest shore of Gludio.\0	2	4256	4257													2	1	1													-43520.00000000	209728.00000000	-3333.00000000	17	21	2	a,Langk Lizardman Dwelling\0	1
1	340	4	a,Subjugation of Lizardmen\0	a,For the Peace and Safety of Gludio\0	a,Priest Adonius requests your assistance in a matter vital to the security of the people of Gludio. Meet with High Priestess Levian at the Einhasad Temple.\0	0															0															-78982.00000000	150830.00000000	-3033.00000000	17	21	2	a,High Priestess Levian\0	0
1	340	5	a,Subjugation of Lizardmen\0	a,Slay Bifrons\0	a,You must destroy the evil spirit Bifrons, recover the black mark from the box he protects and take it to High Priestess Levian. Bifrons can be found lurking on the south shore of Gludio.\0	0															0															-12678.00000000	215052.00000000	-3984.00000000	17	21	2	a,Evil Spirit Bifrons\0	1
1	340	6	a,Subjugation of Lizardmen\0	a,Ominous Totem\0	a,Take the black mark from Bifron's box to High Priestess Levian in Gludin Village.\0	0															0															-78982.00000000	150830.00000000	-3033.00000000	17	21	2	a,High Priestess Levian\0	0
1	340	7	a,Subjugation of Lizardmen\0	a,Return to Weisz\0	a,You have fulfilled all the requests made of you by Einhasad Temple. Now return to Guard Weisz.\0	0															0															-77291.00000000	155983.00000000	-3191.00000000	17	21	2	a,Guard Weisz\0	0
1	171	1	a,Acts of Evil\0	a,Stolen Cargo\0	a,A cargo wagon transporting goods to the Dark Forest was ambushed by Turek orcs. Guard Alvah requests that you recover the stolen cargo. You should first speak with Trader Arodin at the weapons shop in Gludin Village.\0	0															0															-80343.00000000	154987.00000000	-3165.00000000	27	32	3	a,Trader Arodin\0	0
1	171	2	a,Acts of Evil\0	a,Recovery of the Stolen Cargo\0	a,This quest involves recovering a cargo of sword molds stolen by Turek orcs. Recover 20 of them and take them to the Dark Elven trader named Tyra. She can be found in the west, near the Altar of Rites. Monsters to hunt: Turek Orc Footmen, Turek Orc Suppliers, Turek Orc Skirmishers, and Turek Orc Archers.\0	1	4239														1	20														-93888.00000000	112448.00000000	-3702.00000000	27	32	3	a,Orc Barracks\0	1
1	171	3	a,Acts of Evil\0	a,Tyra's Bill\0	a,You have recovered the stolen cargo and delivered it to Tyra. Take the letter she gave to  Trader Arodin in Gludin Village.\0	0															0															-80343.00000000	154987.00000000	-3165.00000000	27	32	3	a,Trader Arodin\0	0
1	171	4	a,Acts of Evil\0	a,Arodin's request has been fulfilled.\0	a,You have fulfilled Trader Arodin's request. Now report back to Guard Alvah.\0	0															0															-83520.00000000	149262.00000000	-3120.00000000	27	32	3	a,Guard Alvah\0	0
1	171	5	a,Acts of Evil\0	a,Find the missing patrolman!\0	a,A patrolman assigned to conduct surveillance on the ol mahums has gone missing. He was last seen by Guard Alvah, hiding from pursuing ol mahums in the Ruins of Agony. You are asked to investigate. Begin by confronting the tumran bugbears that are found there.\0	4	4241	4242	4243	4244											4	1	1	1	1											-46576.00000000	112480.00000000	-3792.00000000	27	32	3	a,Ruins of Agony\0	1
1	171	6	a,Acts of Evil\0	a,Proof Regarding Suspicious Activities\0	a,It is becoming obvious that the ol mahums and Dwarven traders have formed an alliance. Until definite proof is found of this, however, it cannot be brought before the Dwarven guild. Go and get evidence of this unholy alliance from the ol mahum generals in the Abandoned Camp.\0	2	4245	4246													2	1	1													-52768.00000000	141120.00000000	-2864.00000000	27	32	3	a,Abandoned Camp\0	1
1	171	7	a,Acts of Evil\0	a,Who's Pulling the Strings?\0	a,The document you secured from the ol mahums must be evidence of their agreement with the Dwarves. You must determine the true identity of the Dwarf who signed this paper. Neti in Gludin Village may have some information for you.\0	0															0															-83414.00000000	151924.00000000	-3127.00000000	27	32	3	a,Neti\0	0
1	171	8	a,Acts of Evil\0	a,Identity of the Betrayer\0	a,Now we know that the Dwarven trader Rolento was the one who signed the weapons trade agreement with the ol mahums. Go and find him at the south entrance of the Wasteland.\0	0															0															-17312.00000000	208976.00000000	-3661.00000000	27	32	3	a,Trader Rolento\0	0
1	171	9	a,Acts of Evil\0	a,Information about the Invasion Plan\0	a,Rolento explains that if you will deliver some cargo to the Turek orcs on his behalf, you may be able to obtain their invasion plans. Take the cargo and the Dwarven guild mark to the Brae orc chief in the orc barracks.\0	0															0															-94294.00000000	110818.00000000	-3563.00000000	27	32	3	a,Brae Orc Chief\0	0
1	171	10	a,Acts of Evil\0	a,Punishment of Ol Mahums\0	a,The brae orc chief is enraged to learn of the ol mahums' deception. He offers to cancel the invasion of Gludin Village if you will join him and his forces in the destruction of the ol mahums. Kill 30 ol mahum captains and take their heads to the brae orc chief.\0	1	4249														1	30														-52768.00000000	141120.00000000	-2864.00000000	27	32	3	a,Abandoned Camp\0	1
1	171	11	a,Acts of Evil\0	a,Fight between Orcs and Ol Mahums\0	a,The orc invasion of Gludin Village has been averted. Report to Guard Alvah.\0	0															0															-83520.00000000	149262.00000000	-3120.00000000	27	32	3	a,Guard Alvah\0	0
1	343	1	a,Under the Shadow of the Ivory Tower\0	a,Nebulite Orb\0	a,Magic Trader Cema asks you to collect nebulite orbs by killing monsters in a crater near the Ivory Tower of Oren. Dwarven Collecter Marsha and Collector Trumpin were originally hired to do this work but Cema has not heard from them since they left. While collecting the orbs, if you happen to run into them, ask them what happened. Hunt manashen gargoyles, enchanted monster eyes, enchanted stone golems and enchanted iron golems.\0	1	4364														1	0														88400.00000000	16512.00000000	-5264.00000000	40	47	2	a,Crater of Ivory Tower\0	1
1	338	1	a,Alligator  Hunter\0	a,Alligator Hunting\0	a,Trader Enbaron asks you to join him on a hunting excursion to Alligator Island. He offers to pay you a reward for each alligator pelt.\0	1	4337														1	0														113984.00000000	178128.00000000	-3280.00000000	40	47	2	a,Alligator Island\0	1
1	341	1	a,Hunting for Wild Beasts\0	a,Bear Hunting\0	a,Grocer Pano asks you to drive away the bears that are threatening his proposed fishing resort west of Floran Village. Take 20 pelts to him to claim your reward. Hunt Dion grizzlies in the Dion Hills, grizzly bears and red bears on the Fellmere Harvest Grounds, and brown bears on Windmill Hill.\0	1	4259														1	20														0.00000000	0.00000000	0.00000000	20	24	2	a,	1
1	344	1	a,1000 years, the End of Lamentation\0	a,Relics of the Fallen Soldiers\0	a,Antharas Watchman Gilmore seeks to avenge the soldiers who were made undead after failing in their brave attempt to subjugate the evil beast 1,000 years ago. He requests that you destroy the cave servants and recover the belongings of the fallen soldiers. Hunt cave servants, cave servant archers, cave servant warriors, cave servant captains and the royal cave servant.\0	1	4269														1	0														101856.00000000	111664.00000000	-3687.00000000	48	55	2	a,Dragon Valley\0	1
1	344	2	a,1000 years, the End of Lamentation\0	a,Delivery of Relics\0	a,Gilmore asks you to take the fallen heroes' belongings to their descendents.\0	0															0															0.00000000	0.00000000	0.00000000	48	55	2	a,	1
1	327	1	a,Recover the Farmland\0	a,Turek Orc Hunting\0	a,Turek orcs have infested the previously fertile farmland northwest of Gludio. On behalf of the farmers of Gludio, Farmer Piotur is recruiting mercenaries to drive out the orcs from their stolen farmland. Slay the Turek orcs, collect the proofs and take them to Piotur. He will give you a reward.\0	2	1846	1847													2	0	0													-93888.00000000	112448.00000000	-3702.00000000	25	34	2	a,Orc Barracks\0	1
1	327	2	a,Recover the Farmland\0	a,Piotur's Mercenary\0	a,Kill all the Turek orcs and take proof to the farmer Piotur. He will give you a reward.\0	0															0															-85700.00000000	106591.00000000	-3555.00000000	25	34	2	a,Piotur\0	0
1	327	3	a,Recover the Farmland\0	a,Turek Orc Hunting\0	a,Slay the Turek orcs, collect the proofs and take them to Farmer Piotur. He will give you a reward.\0	2	1846	1847													2	0	0													-93888.00000000	112448.00000000	-3702.00000000	25	34	2	a,Orc Barracks\0	1
1	327	4	a,Recover the Farmland\0	a,Relics of the Old Empire\0	a,Guard Leiken explains that Magic Trader Asha, Trader Nestle and Magister Iris of Einhasad Temple are all quite knowledgeable about relics of the old empire.\0	2	1846	1847													2	0	0													-82822.00000000	149258.00000000	-3112.00000000	25	34	2	a,Guard Leikan\0	0
1	327	5	a,Recover the Farmland\0	a,Expert of Relics\0	a,According to Leiken, the only people in Gludin Village interested in imperial relics are Magic Trader Asha, Magister Iris of Einhasad Temple, and Trader Nestle in the grocery store.\0	2	1846	1847													2	0	0													0.00000000	0.00000000	0.00000000	25	34	2	a,	1
1	259	1	a,Rancher's Plea\0	a,Establish a Ranch!\0	u,Edmond and his friend Marius want to build a ranch on Talking Island, but giant spiders are killing their livestock. They are offering rewards to hunters based on the number of spiders’ husks that they bring back. If you take the husks to Marius, Edmond's partner, you will receive supplies. Hunt giant spiders, blade spiders and talon spiders.\0	1	1495														1	0														0.00000000	0.00000000	0.00000000	15	21	2	a,	1
1	350	1	a,Enhance Your Weapon\0	a,Very Special Weapon\0	a,Many magisters and maestros have been recruiting volunteers to form a united front against the coming dark days. They have developed methods of strengthening weaponry as a way of empowering individual members of their forces. They tell you that now is the time to grow individual strength to prepare for the approaching darkness and ask you to learn to use enhanced weaponry.\0	0															0															0.00000000	0.00000000	0.00000000	40	75	2	a,	1
1	345	1	a,Method to Raise the Dead\0	a,Collecting Victim's Bones\0	a,Locksmith Dorothy asks you to determine what happened to her recently vanished friends who disappeared along with a pirate's treasure. She fears that they were eaten by crokians on the Field of Whispers and wants you to search there for their bones. Hunt crokians and crokian warriors.\0	6	4274	4275	4276	4277	4278	4280									6	1	1	1	1	1	0									86976.00000000	215872.00000000	-3603.00000000	35	42	2	a,Field of Whispers\0	1
1	345	2	a,Method to Raise the Dead\0	a,In Search of a Dark Elf\0	a,You find Dorothy's friends' bones but no other clues. Dorothy tells you the rumor of the clay jar, in the possession of the Dark Elven guild, that supposedly has the power to raise the dead.\0	0															0															115614.00000000	220280.00000000	-3627.00000000	35	42	2	a,Xenovia\0	0
1	345	3	a,Method to Raise the Dead\0	a,Medium's Jar\0	a,Magister Xenovia sells you the magic powder needed to summon dead souls with the clay jar.\0	0															0															115569.00000000	220202.00000000	-3627.00000000	35	42	2	a,Medium's Jar\0	0
1	345	6	a,Method to Raise the Dead\0	a,What Dorothy Wanted\0	a,You have spoken with the spirit of the victim through the medium's jar.\0	0															0															114939.00000000	223293.00000000	-3736.00000000	35	42	2	a,Locksmith Dorothy\0	0
1	345	7	a,Method to Raise the Dead\0	a,Who is this?\0	a,The spirit in the medium's jar was no friend of Dorothy.\0	0															0															114939.00000000	223293.00000000	-3736.00000000	35	42	2	a,Locksmith Dorothy\0	0
1	421	1	a,Little Wing's Big Adventure\0	a,In Search of Mymyu\0	a,Wiseman Cronos suggests you consult Fairy Mymyu concerning the raising of a strider.\0	0															0															0.00000000	0.00000000	0.00000000	45	0	2	a,	1
1	421	2	a,Little Wing's Big Adventure\0	a,The Sap of Fairy Trees\0	a,Fairy Mymyu examines your hatchling and tells you the story of the four fairy trees and their guardians. She tells you to feed the sap of these trees to your hatchling. Go to each of the four fairy trees of wind, star, twilight and abyss and let your hatchling drink their sap. You must guard your hatchling as it drinks. When it has finished drinking, attach a fairy leaf to the fairy tree.\0	1	4325														1	4														0.00000000	0.00000000	0.00000000	45	0	2	a,	1
1	421	3	a,Little Wing's Big Adventure\0	a,Return to Fairy Mymyu\0	a,Your hatchling has drunk the sap of all four fairy trees-- the wind, star, twilight and abyss. The preparations for its growth have been completed. Return to Fairy Mymyu.\0	0															0															0.00000000	0.00000000	0.00000000	45	0	2	a,	1
1	351	1	a,Black Swan\0	a,Subjugation of Tasaba Lizardmen\0	a,Captain Gosta of Heine asks you to kill the Tasaba lizardmen that stole the cargo belonging to Iason Heine's Commercial Guild. Slay the Tasaba lizardmen and bring back their fangs or the barrels of league that were stolen and Iason Heine will give you a reward. Kill the Tasaba lizardmen and Tasaba lizardmen shamans.\0	2	4297	4298													2	0	0													83888.00000000	187168.00000000	-3600.00000000	32	36	2	a,Field of Silence\0	1
1	351	2	a,Black Swan\0	a,Iason Heine's Reward\0	a,The cargo belonging to the Commercial Guild of Iason Heine has been stolen by Tasaba lizardmen. You are hunting them. Bring back their fangs and Iason Heine will give you a reward. Recover the barrels of league that were stolen and he will give you some bills of Iason Heine worth 1000 adena each. If you take them to Head Blacksmith Roman in Heine he will exchange them for items.\0	3	4297	4298	4407												3	0	0	0												83888.00000000	187168.00000000	-3600.00000000	32	36	2	a,Field of Silence\0	1
1	234	1	a,Fate's Whisper\0	a,Save the Soul of Reiria\0	a,The soul of Reiria, Maestro Reorin's dearly departed wife, is being held hostage by demons. He asks that you free her by slaying Messenger Cabrio and recovering the soul orb. He was last seen lurking in the northern part of the cemetery.\0	1	4666														1	1														180986.00000000	11919.00000000	-2580.00000000	75	0	3	a,Shilen's Messenger Cabrio\0	1
1	234	2	a,Fate's Whisper\0	a,Infernium Scepter\0	a,In order to restore his honor, Maestro Reorin wishes to recover his masterpiece from the demons. He asks that you recover his three infernium scepters from Death Lord Hallate, his aide Kernon and Longhorn Golkonda, who can be found in the Tower of Insolence.\0	3	4667	4668	4669												3	1	1	1												121168.00000000	15968.00000000	-4993.00000000	75	0	3	a,Tower of Insolence\0	1
1	234	3	a,Fate's Whisper\0	a,Infernium Varnish\0	a,Maestro Leolin asks that you go to Warehouse Freightman Cliff in Oren Castle Town and obtain infernium varnish so he may continue his enhancement of the infernium scepters.\0	1	4672														1	1														81318.00000000	54995.00000000	-1508.00000000	75	0	3	a,Warehouse Freightman Cliff\0	0
1	234	4	a,Fate's Whisper\0	a,Specially Made Hammer\0	a,Maestro Leolin asks that you recover his hammer from Head Blacksmith Ferris in Aden Castle Town, who confiscated it after expelling the maestro from the guild.\0	1	4670														1	1														150337.00000000	28398.00000000	-2246.00000000	75	0	3	a,Head Blacksmith Ferris\0	0
1	234	5	a,Fate's Whisper\0	a,Maestro-Level Mold\0	a,Go to Trader Zenkin in Oren Castle Town and recover the maestro-level mold that he bought from Leolin.\0	0															0															79111.00000000	53657.00000000	-1548.00000000	75	0	3	a,Trader Zenkin\0	0
1	234	6	a,Fate's Whisper\0	a,To Hardin's Academy\0	a,Trader Zenkin informs you that Leolin's mold has already been sold to Master Kaspar of Hardin's Academy. Try to obtain the mold from him.\0	0															0															104870.00000000	113221.00000000	-3190.00000000	75	0	3	a,Master Kaspar\0	0
1	234	7	a,Fate's Whisper\0	a,Baium's Blood\0	u,Master Kaspar offers to exchange Reorin’s mold for a sample of the blood of Baium. The ancient emperor is sealed in a room atop the Tower of Insolence. It is said that he has gone quite mad. Magister Hanellin of Aden Castle Town will tell you how to enter his room. You should attack him with a pipette knife.\0	1	4673														1	1														144096.00000000	23584.00000000	-2117.00000000	75	0	3	a,Magister Hanelin\0	0
1	234	8	a,Fate's Whisper\0	a,While Holding the Mold in Your Hand\0	a,Take the mold back to Maestro Reorin.\0	0															0															92743.00000000	55523.00000000	-3370.00000000	75	0	3	a,Maestro Reorin\0	0
1	234	9	a,Fate's Whisper\0	a,B Grade Crystal\0	a,B grade crystals are required to process melted infernium. Obtain and take 984 of them to Maestro Reorin.\0	1	1460														1	984														92743.00000000	55523.00000000	-3370.00000000	75	0	3	a,Maestro Reorin\0	0
1	234	10	a,Fate's Whisper\0	a,Equipment to be Used as an Offering\0	a,You must melt a B grade weapon and mix it with infernium to create  a new alloy to neutralize the harmful aura of infernium. Obtain and take a B grade weapon to Maestro Leolin.\0	0															0															92743.00000000	55523.00000000	-3370.00000000	75	0	3	a,Maestro Reorin\0	0
1	352	1	a,I Want to Raise A New Pet!\0	a,In Search of Lienrik's Eggs\0	a,Pet Manager Rood of Heine wants to raise a new pet. He asks you to obtain lienrik eggs. A lienrik is a beautiful beast that lives in the Field of Silence. Female lienrik eggs are much rarer than male lienrik eggs. Hunt lienriks and lienrik lads.\0	2	5861	5860													2	0	0													83888.00000000	187168.00000000	-3600.00000000	39	44	2	a,Field of Whispers\0	1
1	353	1	a,Power of Darkness\0	a,Power of Darkness\0	a,Galman is a businessman in Dragon Valley. He is very depressed because his lover is dying. Out of desperation he has begun delving into the powers of darkness. He asks you to find him a stone of contract. Hunt the Malruk succubus and the Malruk succubus turens.\0	1	5862														1	0														101856.00000000	111664.00000000	-3687.00000000	55	60	2	a,Dragon Valley\0	1
1	354	1	a,Conquest of Alligator Island\0	a,Subjugation of Evil Creatures on Alligator Island\0	a,Warehouse Freightman Kluck of Heine intends to develop a free trade zone on Alligator Island. He asks you to wipe out the evil creatures there and bring him their teeth as proof. Take 100 or more proofs to him at once and he will give you a bonus. Hunt crokian lads, dailaon lads, crokian lad warriors, farhite lads, nos lads and swamp tribes.\0	1	5863														1	0														113984.00000000	178128.00000000	-3280.00000000	38	49	0	a,Alligator Island\0	1
1	355	1	a,Family Honor\0	a,Recover the Stolen Antiques!\0	a,Although Trader Galibredo of Oren Castle Town is now a mere merchant, his roots are aristocratic. Some time ago, he purchased several busts made by the ancient sculptor, Berona. As they were being delivered to him they were stolen by orcs. He desperately wishes to recover the ancient statues, regardless of the cost. He promises an extra reward each time you bring him 100 or more statues. Hunt Timak orc troop archers, warriors, troop leaders and troop shamans.\0	1	4252														1	0														73488.00000000	81840.00000000	-3571.00000000	42	49	0	a,Great Plains of Oren\0	1
1	356	1	a,Dig Up the Sea of Spores!\0	a,Collect Spores\0	a,Magister Gauen of the Ivory Tower wishes to perform an in-depth study of the Sea of Spores. He asks that you bring him 50 carnivore spores and 50 herbivorous spores. Perhaps he would settle for just 50 of one type... Hunt rotting trees and spore zombies.\0	2	5866	5865													2	50	50													55504.00000000	21664.00000000	-5510.00000000	43	51	2	a,Sea of Spores\0	1
1	356	2	a,Dig Up the Sea of Spores!\0	a,Continue Collecting? Or, will you teturn?\0	a,You've filled a spore sac. Do you wish to fill the other sac or do you wish to return to Magister Gauen at the Ivory Tower? Hunt rotting trees and spore zombies.\0	2	5866	5865													2	50	50													85332.00000000	16592.00000000	-2285.00000000	43	51	2	a,Magister Gauen\0	1
1	356	3	a,Dig Up the Sea of Spores!\0	a,Return to Gauen\0	a,You've filled up both of the spore sacs. Return to Magister Gauen at the Ivory Tower.\0	2	5866	5865													2	50	50													85332.00000000	16592.00000000	-2285.00000000	43	51	2	a,Magister Gauen\0	0
1	357	1	a,Warehouse Keeper's Ambition\0	a,Collect Jade Crystals\0	a,Warehouse Freightman Silva wishes to become the next Warehouse Chief. He intends to obtain this position through the jade crystal business. He asks that you collect jade crystals for him. He offers an extra reward if you bring him 100 or more jade crystals at a time. You should hunt forest runners, Fline elders, Liele elders and valley treant elders.\0	1	5867														1	0														119088.00000000	45424.00000000	-3772.00000000	47	57	0	a,Enchanted Valley\0	1
1	358	1	a,Illegitimate Child of A Goddess\0	a,For Divine Glory\0	a,To protect Shilen's reputation, Grand Master Oltlin asks you to destroy the evil creatures that are evidence of her descent into madness. Collect 108 snake scales from the evil creatures that look like her and take them to Grand Master Oltlin. You will find them in front of the Forbidden Gateway. Hunt Falibati and Trives.\0	1	5868														1	108														191024.00000000	21520.00000000	-3667.00000000	63	67	2	a,Seal of Shilen\0	1
1	358	2	a,Illegitimate Child of A Goddess\0	a,Let's Return To Oltlin\0	a,You have collected 108 snake scales. Take them to Grand Master Oltlin of Dark Elf Guild in Aden Castle.\0	1	5868														1	108														143776.00000000	23936.00000000	-2118.00000000	63	67	2	a,Grand Master Oltlin\0	0
1	359	1	a,For Sleepless Deadmen\0	a,Give Eternal Rest to Soldiers of the Castle\0	a,Knight Gustav of Elmore has resurrected the dead heroes of Aden to serve his evil purposes. Recover 60 of their remains and take them to High Priest Orven in Aden Castle so that they can be laid to rest. Hunt doom archers, doom guards and doom servants.\0	1	5869														1	60														185360.00000000	-21664.00000000	-2383.00000000	60	67	2	a,Killing Ground\0	1
1	359	2	a,For Sleepless Deadmen\0	a,Return To Oltlin\0	a,You have collected 60 corpses. Take them to High Priest Orven in Aden Castle and perform the ceremony of purification.\0	1	5869														1	60														147456.00000000	22576.00000000	-1989.00000000	60	67	2	a,High Priest Orven\0	0
1	359	3	a,For Sleepless Deadmen\0	a,Prayer for the Dead\0	a,Go back to see High Priest Orven after he has finished praying.\0	0															0															147456.00000000	22576.00000000	-1989.00000000	60	67	2	a,High Priest Orven\0	0
1	360	1	a,Plunder Their Supplies\0	a,Stop the Supply Line!\0	a,Monsters are defiling the Cemetery where the heroes of this kingdom are buried. You are part of the forces pledged to drive them out. You must interrupt their supply line, kill them and take all the supplies and documents they are carrying to Guard Coleman in Aden Castle Town. Hunt Taik orc seekers and Taik orc supply leaders.\0	2	5872	5870													2	0	0													175616.00000000	20272.00000000	-3248.00000000	52	59	2	a,The Cemetery\0	1
1	365	1	a,Devil's Legacy\0	a,Bring Back the Treasure Chest\0	u,Pirate Zaken’s followers imprisoned him on Devil's Isle and stole his treasure, but he eventually got his revenge by killing them all and turning them into pirate zombies and pirate zombie captains. You must go there, conduct an investigation, recover the stolen treasure, and take it to Warehouse Keeper Randolf in Giran Castle Town.\0	1	5873														1	0														41568.00000000	198112.00000000	-4658.00000000	40	56	0	a,Alligator Island\0	1
1	366	1	a,Silver Haired Shaman\0	a,Bring Back a Strand of Silver Hair\0	u,Magister Dieter of Giran Castle Town wishes to obtain the silver hair of Saitnn which can be found on Devil’s Isle. Rumor says that this hair is what gives the doll its power. Go to Devil’s Isle and slay Saitnn, her doll and puppet, and then take some of her silver hair to Magister Dieter.\0	1	5874														1	0														41568.00000000	198112.00000000	-4658.00000000	45	58	0	a,Alligator Island\0	1
1	367	1	a,Great Adventure: Electrifying Recharge!\0	a,Bzzt Bzzt Wow, What a Blast!\0	u,Researcher Lorain says that she has discovered the secret of the Titan’s energy. She asks that you use an ancient item in a fight against Catherok, the monster of Cruma Tower and thereby expose the ancient item to the influence of the skill Catherok uses.\0	1	5879														1	1														17296.00000000	114176.00000000	-3439.00000000	40	45	0	a,Entrance to the Cruma Tower\0	1
1	367	2	a,Great Adventure: Electrifying Recharge!\0	a,Lamp that shines more brightly.\0	a,The Titan lamp must be returned to Lorain.\0	0															0															16460.00000000	113488.00000000	-3575.00000000	40	45	0	a,Researcher Lorain\0	0
1	368	1	a,Trespassing into the Sacred Area\0	a,Protect the Garden of Eva\0	a,The Garden of Eva is the goddess's sanctuary. Lately, monsters have been invading it, and the garden guards are overwhelmed. Priestess Restina of Heine has requested the help of outsiders to drive out the monsters. Kill blade stakatos, blade stakato workers, blade stakato warriors, and bade stakato drones.\0	1	5881														1	0														85184.00000000	238672.00000000	-4448.00000000	37	48	0	a,Garden of Eva\0	1
1	369	1	a,Collector of Jewels\0	a,Jewel Collection\0	a,Magister Nell is researching the Forgotten Temple. After learning of a relationship between the Forgotten Temple and the Elven Ruins, she asks you to bring her back broken fragments of elemental stone. Obtain 50 flame shards and 50 ice shards. Hunt roxides, lakin undines, rowin undines, death fires, lakin salamanders and salamander rowins.\0	2	5882	5883													2	50	50													-52775.00000000	190517.00000000	-3486.00000000	25	37	0	a,Entrance to the Forgotten Temple\0	1
