id	name	add_name	description	popup
513	Implosion Helmet		a,	-1
514	Dark Dragon Helmet		a,	-1
515	Elven Vagian Helm		a,	-1
516	Dark Vagian Helm		a,	-1
517	Composite Helmet		a,Part of the composite set.\0	-1
518	Hell Helm		a,	-1
519	Art of Helmet		a,	-1
520	Masterpiece Helm		a,	-1
521	Helmet of Silence		a,	-1
522	Gust Helmet		a,	-1
523	Prairie Helmet		a,	-1
524	Helm of The Underworld		a,	-1
525	Helmet of Concentration		a,	-1
526	Ace's Helmet		a,	-1
527	Guardian's Helmet		a,	-1
528	Marksman Helmet		a,	-1
529	Cap of Mana		a,	-1
530	Sage's Cap		a,	-1
531	Paradia Hood		a,	-1
532	Inferno Hood		a,	-1
533	Hood of Solar Eclipse		a,	-1
534	Hood of Black Ore		a,	-1
535	Hood of Summoning		a,	-1
536	Otherworldly Hood		a,	-1
537	Elemental Hood		a,	-1
538	Hood of Phantom		a,	-1
539	Hood of Grace		a,	-1
540	Hood of Holy Spirit		a,	-1
541	Phoenix Hood		a,	-1
542	Cerberus Hood		a,	-1
543	Hood of Aid		a,	-1
544	Hood of Blessing		a,	-1
545	Flame Helm		a,	-1
546	Helm of Bravery		a,	-1
547	Tallum Helm		a,Part of the heavy, light and robe tallum set.\0	-1
548	Absolute Helm		a,	-1
549	Helm of Avadon		a,	-1
550	Helm of Doom		a,	-1
551	Helmet of Pledge		a,	-1
552	Divine Helm		a,	-1
553	Iron Boots		a,	-1
554	Zubei's Boots		a,	-1
555	Dragon Boots		a,	-1
556	Wolf Boots		a,	-1
557	Shining Dragon Boots		a,	-1
558	Boots of Victory		a,	-1
559	Boots of Valor		a,	-1
560	Glorious Boots		a,	-1
561	Red Flame Boots		a,	-1
562	Elven Crystal Boots		a,	-1
563	Dark Crystal Boots		a,	-1
564	Implosion Boots		a,	-1
565	Dark Dragon Boots		a,	-1
566	Elven Vagian Boots		a,	-1
567	Dark Vagian Boots		a,	-1
568	Composite Boots		a,	-1
569	Hell Boots		a,	-1
570	Art of Boots		a,	-1
571	Masterpiece Boots		a,	-1
572	Boots of Silence		a,	-1
573	Gust Boots		a,	-1
574	Prairie Boots		a,	-1
575	Boots of The Underworld		a,	-1
576	Boots of Concentration		a,	-1
577	Ace's Boots		a,	-1
578	Guardian's Boots		a,	-1
579	Marksman Boots		a,	-1
580	Boots of Mana		a,	-1
581	Sage's Boots		a,	-1
582	Paradia Boots		a,	-1
583	Majestic Boots		a,	-1
584	Boots of Solar Eclipse		a,	-1
585	Boots of Black Ore		a,	-1
586	Boots of Summoning		a,	-1
587	Otherworldly Boots		a,	-1
588	Elemental Boots		a,	-1
589	Boots of Phantom		a,	-1
590	Boots of Grace		a,	-1
591	Boots of Holy Spirit		a,	-1
592	Phoenix Boots		a,	-1
593	Cerberus Boots		a,	-1
594	Boots of Aid		a,	-1
595	Boots of Blessing		a,	-1
596	Flame Boots		a,	-1
597	Boots of Bravery		a,	-1
598	Blood Boots		a,	-1
599	Absolute Boots		a,	-1
600	Avadon Boots		a,	-1
601	Boots of Doom		a,	-1
602	Boots of Pledge		a,	-1
603	Divine Boots		a,	-1
604	Excellent Leather Gloves		a,	-1
605	Leather Gauntlets		a,	-1
606	Rip Gauntlets		a,	-1
607	Ogre Power Gauntlets		a,	-1
608	Mithril Gauntlets		a,	-1
609	Gauntlets of Ghost		a,	-1
610	Saint Knight's Gauntlets		a,	-1
611	Soul Leech Gauntlets		a,	-1
612	Zubei's Gauntlets		a,	-1
613	Sand Dragon Gloves		a,	-1
614	Knight's Cloak		a,	-1
615	Cobweb Cloak		a,	-1
616	Cloak of Magic		a,	-1
617	Mithril Cloak		a,	-1
618	Cloak of Self Protection		a,	-1
619	Ancient Cloak		a,	-1
620	Cloak of Protection		a,	-1
621	Cloak of Hell		a,	-1
622	Holy Spirit's Cloak		a,	-1
623	Divine Cloak		a,	-1
624	Cloak of Invisibility		a,	-1
675	Silk Yarn Undergarment Set		a,	-1
676	Pure White Undergarment Set		a,	-1
677	One-Piece Swimsuit		a,	-1
678	Bikini Set		a,	-1
679	Cursed Undergarment Set		a,	-1
680	Mithril Undergarment Set		a,	-1
681	Fascination Undergarment Set		a,	-1
682	Demon's Undergarment Set		a,	-1
683	Holy Undergarment Set		a,	-1
684	Underwear of Rule		a,	-1
685	Crystal Swimsuit Set		a,	-1
845	Cat's Eye Earring		a,	-1
846	Coral Earring		a,	-1
847	Red Crescent Earring		a,	-1
848	Enchanted Earring		a,	-1
849	Tiger's Eye Earring		a,	-1
850	Elven Earring		a,	-1
851	Omen Beast's Eye Earring		a,	-1
852	Moonstone Earring		a,	-1
853	Earring of Protection		a,	-1
854	Earring of Binding		a,	-1
855	Nassen's Earring		a,	-1
856	Adamantite Earring		a,	-1
857	Blessed Earring		a,	-1
858	Sand Dragon Earring		a,	-1
859	Earring of Mana		a,	-1
860	Sage's Earring		a,	-1
861	Paradia Earring		a,	-1
862	Majestic Earring		a,	-1
863	Earring of Solar Eclipse		a,	-1
864	Earring of Black Ore		a,	-1
865	Earring of Summoning		a,	-1
866	Otherworldly Earring		a,	-1
867	Elemental Earring		a,	-1
868	Earring of Phantom		a,	-1
869	Earring of Grace		a,	-1
870	Earring of Holy Spirit		a,	-1
871	Phoenix Earring		a,	-1
872	Cerberus Earring		a,	-1
873	Earring of Aid		a,	-1
874	Earring of Blessing		a,	-1
875	Ring of Knowledge		a,A gold ring with delicately engraved rune characters of knowledge.\0	-1
876	Ring of Anguish		a,A gold ring with engraved rune characters of anguish.\0	-1
877	Ring of Wisdom		a,	-1
878	Blue Coral Ring		a,	-1
879	Enchanted Ring		a,	-1
880	Black Pearl Ring		a,	-1
881	Elven Ring		a,	-1
882	Mithril Ring		a,	-1
883	Aquastone Ring		a,	-1
884	Ring of Protection		a,	-1
885	Ring of Ages		a,	-1
886	Ring of Binding		a,	-1
887	Adamantite Ring		a,	-1
888	Blessed Ring		a,	-1
889	Ring of Aurakyria		a,	-1
890	Ring of Devotion		a,	-1
891	Sage's Ring		a,	-1
892	Paradia Ring		a,	-1
893	Majestic Ring		a,	-1
894	Ring of Solar Eclipse		a,	-1
895	Ring of Black Ore		a,	-1
896	Ring of Summoning		a,	-1
897	Otherworldly Ring		a,	-1
898	Elemental Ring		a,	-1
899	Ring of Phantom		a,	-1
900	Ring of Grace		a,	-1
901	Ring of Holy Spirit		a,	-1
902	Phoenix Ring		a,	-1
903	Cerberus Ring		a,	-1
904	Ring of Aid		a,	-1
905	Ring of Blessing		a,	-1
906	Necklace of Knowledge		a,A silver necklace engraved with rune characters of knowledge.\0	-1
907	Necklace of Anguish		a,A silver necklace engraved with rune characters of anguish.\0	-1
908	Necklace of Wisdom		a,	-1
909	Blue Diamond Necklace		a,	-1
910	Necklace of Devotion		a,	-1
911	Enchanted Necklace		a,	-1
912	Near Forest Necklace		a,	-1
913	Elven Necklace		a,	-1
914	Necklace of Darkness		a,	-1
915	Aquastone Necklace		a,	-1
916	Necklace of Protection		a,	-1
917	Necklace of Mermaid		a,	-1
918	Adamantite Necklace		a,	-1
919	Blessed Necklace		a,	-1
920	Dragon Necklace		a,	-1
921	Necklace of Mana		a,	-1
922	Sage's Necklace		a,	-1
923	Paradia Necklace		a,	-1
924	Majestic Necklace		a,	-1
925	Necklace of Solar Eclipse		a,	-1
926	Necklace of Black Ore		a,	-1
927	Necklace of Summoning		a,	-1
928	Otherworldly Necklace		a,	-1
929	Elemental Necklace		a,	-1
930	Necklace of Phantom		a,	-1
931	Necklace of Grace		a,	-1
932	Necklace of Holy Spirit		a,	-1
933	Phoenix Necklace		a,	-1
934	Cerberus Necklace		a,	-1
935	Necklace of Aid		a,	-1
936	Necklace of Blessing		a,	-1
990	Mandragora Essence		a,	-1
991	Royen's Key		a,	-1
992	Shilen's 1st Mark		a,	-1
993	Shilen's 2nd Mark		a,	-1
994	Eye of Abyss		a,	-1
995	Wanted Poster		a,	-1
996	Alex's Dagger		a,	-1
997	Pinter's Bill		a,	-1
998	Book of Aklantoth - Part 1		a,	-1
999	Book of Aklantoth - Part 2		a,	-1
1000	Book of Aklantoth - Part 3		a,	-1
1100	Cotton Tunic		a,A tunic made of tough cotton.\0	-1
1101	Tunic of Devotion		a,Produces the following effects when worn with stockings of devotion and a leather helmet: Casting Spd. +15%.\0	-1
1102	Tunic of Magic		a,A tunic, comfortably designed for mages.\0	-1
1103	Cotton Stockings		a,A pair of pants made of tough cotton.\0	-1
1104	Stockings of Devotion		a,Part of the devotion set.\0	-1
1105	Stockings of Magic		a,A pair of pants, comfortably designed for mages.\0	-1
1119	Short Leather Gloves		a,	-1
1120	Paagrio Hand		a,	-1
1121	Apprentice's Shoes		a,	-1
1122	Cotton Shoes		a,	-1
1123	Blue Buckskin Boots		a,	-1
1124	Boots of Power		a,	-1
1125	Assault Boots		a,	-1
1126	Crimson Boots		a,	-1
1127	Forgotten Boots		a,	-1
1128	Adamantite Boots		a,	-1
1129	Crude Leather Shoes		a,	-1
1146	Squire's Shirt		a,	-1
1147	Squire's Pants		a,	-1
1148	Hard Leather Helmet		a,	-1
1149	Shining Circlet		a,	-1
1308	Compound Scale Mail		a,A temporary item for Kamex\0	-1
1309	Mithril Breastplate		a,A temporary item for Kamex\0	-1
1310	Tunic of Magic		a,A temporary item for Kamex\0	-1
1311	Puma Skin Shirt		a,A temporary item for Kamex\0	-1
1312	White Tunic		a,A temporary item for Kamex\0	-1
1313	Compound Scale Gaiters		a,A temporary item for Kamex\0	-1
1314	Mithril Gaiters		a,A temporary item for Kamex\0	-1
1315	Stockings of Magic		a,A temporary item for Kamex\0	-1
1316	Puma Skin Gaiters		a,A temporary item for Kamex\0	-1
1317	Dark Stockings		a,A temporary item for Kamex\0	-1
1318	Gloves		a,A temporary item for Kamex\0	-1
1319	Leather Gloves		a,A temporary item for Kamex\0	-1
1320	Excellent Leather Gloves		a,A temporary item for Kamex\0	-1
1321	Rip Gauntlets		a,A temporary item for Kamex\0	-1
1322	Bracer		a,A temporary item for Kamex\0	-1
1323	Leather Shoes		a,A temporary item for Kamex\0	-1
1324	Low Boots		a,A temporary item for Kamex\0	-1
1325	Leather Boots		a,A temporary item for Kamex\0	-1
1326	Iron Boots		a,A temporary item for Kamex\0	-1
1327	Boots		a,A temporary item for Kamex\0	-1
1506	Necklace of Courage		a,A necklace that is given to young Orcs who have proven their courage.\0	-1
1507	Necklace of Valor		a,A necklace that is given to young Orcs who have proven their valor.\0	-1
1508	Ring of Raccoon		a,A ring given to apprentices of the Bronze Key Guild.\0	-1
1509	Ring of Firefly		a,A ring given to apprentices of the Black Anvil Guild.\0	-1
2376	Avadon Breastplate		a,Produces the following effects when worn with avadon gaiters, avadon circlet, avadon gloves and avadon boots (heavy armor): HP +294. With an avadon shield, shield defense rate +24%.\0	-1
2377	Mithril Scale Gaiters		a,	-1
2378	Brigandine Gaiters		a,Part of the brigandine set.\0	-1
2379	Avadon Gaiters		a,Part of the heavy avadon set.\0	-1
2380	Blue Wolf Gaiters		a,Part of the heavy blue wolf set.\0	-1
2381	Doom Plate Armor		a,Upper and lower body armor. Produces the following effects when worn with a doom helmet, doom gloves and doom boots (heavy armor): HP +320, Breath Gauge increased, STR -3 and CON +3. With a doom shield, shield defense rate +24%.\0	-1
2382	Tallum Plate Armor		a,Upper and lower body armor. Produces the following effects when worn with tallum helmet, tallum gloves and tallum boots (heavy armor): Atk. Spd. +8%, weight limit +5759, Poison and Bleed Resistance +80%, STR+2, and CON-2.\0	-1
2383	Majestic Plate Armor		a,Upper and lower armor. Produces the following effects when worn with a majestic circlet, majestic gloves and majestic boots (heavy armor): P. Atk. +4%, Accuracy +3, Stun Resistance +50%, STR+2 and Con-2.\0	-1
2384	Zubei's Leather Shirt		a,Produces the following effects when worn with Zubei's leather gaiters, Zubei's helmet, Zubei's gauntlets and Zubei's boots (light armor): Evasion +4 .\0	-1
2385	Dark Crystal Leather Armor		a,Produces the following effects when worn with dark crystalline leggings, dark crystal helmet, dark crystal gloves and dark crystal boots (light armor): Atk. Spd. +4%,P. Atk. +4%, Paralysis Resistance +50%, STR +1, and CON -1.\0	-1
2386	Wooden Gaiters		a,Part of the wooden set.\0	-1
2387	Tempered Mithril Gaiters		a,Part of the tempered mithril set.\0	-1
2388	Zubei's Leather Gaiters		a,Part of the light Zubei's set.\0	-1
2389	Dark Crystalline Leggings		a,Part of the light dark crystal set.\0	-1
2390	Avadon Leather Armor		a,Produces the following effects when worn with an avadon circlet, avadon gloves and avadon boots (light armor): M. Def. +5.25% and weight +5795.\0	-1
2391	Blue Wolf Leather Armor		a,Upper and lower body armor. Produces the following effects when worn with blue wolf helmet, blue wolf gloves and blue wolf boots (light armor): P. Def. +5.24%, Casting Spd. +15%, INT -2, MEN +3 and WIT -1.\0	-1
2392	Leather Armor of Doom		a,Upper and lower body armor. Produces the following effects when worn with a doom helmet, doom gloves and doom boots (light armor): Breath Gauge increased, P. Atk. +2.7%, MP Regeneration +2.5%, STR -1, CON -2, DEX +3 and Poison Resistance +20%.\0	-1
2393	Tallum Leather Armor		a,Upper and lower body armor. Produces the following effects when worn with a tallum helm, tallum gloves and tallum boots (light armor): MP Regeneration +8%, MP +222, Poison and Bleed Resistance +80%, MEN +2, and WIT -2.\0	-1
2394	Nightmarish Leather Armor		a,Upper and lower body armor. Produces the following effects when worn with helm of nightmare, gloves of nightmare and boots of nightmare (light): M. Def. +4%, Sleep and Hold Resistance +70%, Restores 3% of melee damage inflicted on the enemy to oneself, DEX +1, and CON -1.\0	-1
2395	Majestic Leather Armor		a,Upper and lower body armor. Produces the following effects when worn with majestic circlet, majestic gloves and majestic boots (light): Archery P. Atk. +8%, MP +240, weight +5759, Stun Resistance +50%, DEX+1, CON-1.\0	-1
2396	Elven Mithril Tunic		a,	-1
2397	Tunic of Zubei		a,Produces the following effects when worn with stockings of Zubei, Zubei's helmet, Zubei's gauntlets and Zubei's boots (robe): M. Atk. +10% and MP Regeneration -5%.\0	-1
2398	Blue Wolf Tunic		a,Produces the following effects when worn with blue wolf stockings, blue wolf helmet, blue wolf gloves and blue wolf boots (robe): MP +206, MP Regeneration +5.24%, INT-2, MEN-1, and WIT+3.\0	-1
2399	Tunic of Doom		a,Produces the following effects when worn with stockings of doom, doom helmet, doom gloves and doom boots (robe): Speed + 7, increased Breath Gauge, MP Regeneration +5.24%, INT +2, MEN +1, and WIT -3.\0	-1
2400	Tallum Tunic		a,Produces the following effects when worn with tallum stockings, tallum helm, tallum gloves and tallum boots (robe): Casting Spd. +15%, M. Def. +8%, Poison and Bleed Resistance +80%, INT-2, and WIT+2.\0	-1
2401	Elven Mithril Stockings		a,	-1
2402	Stockings of Zubei		a,Part of the Zubei's robe set.\0	-1
2403	Blue Wolf Stockings		a,Part of the blue wolf robe set.\0	-1
2404	Stockings of Doom		a,Part of the doom robe set.\0	-1
2405	Tallum Stockings		a,Part of the tallum robe set.\0	-1
2406	Avadon Robe		a,Produces the following effects when worn with an avadon circlet, avadon gloves and avadon boots (robe): P. Def. +5.247% and Casting Spd. +15%.\0	-1
2407	Dark Crystal Robe		a,Upper and lower body armor. Produces the following effects when worn with a dark crystal helmet, dark crystal gloves and dark crystal boots (robe): P. Def. +8%, Casting Spd. +15%, Speed +7, small decrease in chance of spell interruption, Paralysis Resistance +50%, WIT +2, and MEN -2.\0	-1
2408	Robe of Nightmare		a,Upper and lower body armor. Produces the following effects when worn with helm of nightmare, gloves of nightmare and boots of nightmare (robe): MP Regeneration +4%, M. Atk. +8%, Sleep and Hold Resistance +70%, INT +2 and WIT -2.\0	-1
2409	Majestic Robe		a,Upper and lower body armor. Produces the following effects when worn with majestic circlet, majestic gloves and majestic boots (robe): MP +240, Casting Spd. +15%, MP Regeneration  +8%, Stun Resistance +50%, MEN +1, and INT -1.\0	-1
2410	Nightmarish Tattoo		a,	-1
2411	Brigandine Helmet		a,Part of the brigandine set.\0	-1
2412	Plate Helmet		a,	-1
2413	Chain Hood		a,Part of the chain mail set.\0	-1
2414	Full Plate Helmet		a,Part of the full plate set.\0	-1
2415	Avadon Circlet		a,Part of the heavy, light and robe avadon set.\0	-1
2416	Blue Wolf Helmet		a,Part of the heavy, light and robe blue wolf set.\0	-1
2417	Doom Helmet		a,Part of the heavy. light and robe doom set.\0	-1
2418	Helm of Nightmare		a,Part of the heavy, light and robe nightmare set.\0	-1
2419	Majestic Circlet		a,Part of the heavy, light and robe majestic set.\0	-1
2420	Draconic Headgear	Light	a,Part of the Dragon set.\0	-1
2421	Arcana Hood	Robe	a,Part of The Arcana set.\0	-1
2422	Reinforced Leather Boots		a,Part of the reinforced leather set.\0	-1
2423	Boots of Knowledge		a,	-1
2424	Manticore Skin Boots		a,Part of the manticore skin set.\0	-1
2425	Brigandine Boots		a,	-1
2426	Elven Mithril Boots		a,	-1
2427	Salamander Skin Boots		a,	-1
2428	Plate Boots		a,	-1
2429	Chain Boots		a,	-1
2430	Karmian Boots		a,	-1
2431	Plated Leather Boots		a,Part of the plated leather set.\0	-1
2432	Dwarven Chain Boots		a,	-1
2433	Boots of Seal		a,	-1
2434	Rind Leather Boots		a,	-1
2435	Demon's Boots		a,	-1
2436	Theca Leather Boots		a,Part of the theca leather set.\0	-1
2437	Drake Leather Boots		a,Part of the drake leather set.\0	-1
2438	Full Plate Boots		a,	-1
2439	Blue Wolf Boots		a,	-1
2440	Boots of Nightmare		a,	-1
2441	Dark Legion Boots		a,	-1
2442	Dasparion's Boots		a,	-1
2443	Draconic Boots	Light	a,Part of the Dragon Set.\0	-1
2444	Arcana Boots	Robe	a,Part of The Arcana set.\0	-1
2445	Imperial Crusader Boots	Heavy	a,	-1
2446	Reinforced Leather Gloves		a,	-1
2447	Gloves of Knowledge		a,Part of the knowledge set.\0	-1
2448	Manticore Skin Gloves		a,	-1
2449	Brigandine Gauntlets		a,	-1
2450	Elven Mithril Gloves		a,Part of the elven mithril set.\0	-1
2451	Sage's Worn Gloves		a,	-1
2452	Reinforced Mithril Gloves		a,	-1
2453	Chain Gloves		a,	-1
2454	Karmian Gloves		a,Part of the karmian set.\0	-1
2455	Plated Leather Gloves		a,	-1
2456	Dwarven Chain Gloves		a,	-1
2457	Gloves of Seal		a,	-1
2458	Rind Leather Gloves		a,	-1
2459	Demon's Gloves		a,Part of the demon set.\0	-1
2460	Theca Leather Gloves		a,	-1
2461	Drake Leather Gloves		a,	-1
2462	Full Plate Gauntlets		a,	-1
2468	Blessed Gloves		a,	-1
2464	Avadon Gloves		a,	-1
2465	Chain Gloves of Silence		a,	-1
2466	Guardian's Gloves		a,	-1
2467	Gloves of Blessing		a,	-1
2463	Divine Gloves		a,Part of the divine set.\0	-1
2469	Gloves of The Underworld		a,	-1
2470	Gloves of Phantom		a,	-1
2471	Dark Legion Gloves		a,	-1
2472	Dark Crystal Gloves		a,	-1
2473	Arcana Gloves	Robe	a,Part of The Arcana set.\0	-1
2474	Dasparion's Gloves		a,	-1
2475	Doom Gloves		a,	-1
2476	Imperial Crusader Gauntlets	Heavy	a,Emblazoned with the the mark of the royal bodyguards, the "Cross of Rose". Similar to the mark of Giran, distinguished by a rose pattern in the center.\0	-1
2477	Draconic Gloves	Light	a,Part of the Dragon Set.\0	-1
2478	Tallum Gloves		a,	-1
2479	Gloves of Nightmare		a,	-1
2480	Elemental Gloves		a,	-1
2481	Gloves of Grace		a,	-1
2482	Majestic Gloves		a,	-1
2483	Gust Bracer		a,	-1
2484	Cerberus Gloves		a,	-1
2485	Implosion Gauntlets		a,	-1
2486	Paradia Gloves		a,	-1
2487	Blue Wolf Gloves		a,	-1
2488	Phoenix Gloves		a,	-1
2489	Gloves of Black Ore		a,	-1
2490	Cloak of Silence		a,	-1
2491	Golden Yarn Cloak		a,	-1
2492	Shadow Cloak		a,	-1
2506	Wolf's Leather Armor		a,Double-click to wear. Only for wolves.\0	-1
3891	Wolf's Hide Armor		a,Double-click to wear. Only for wolves.\0	-1
3892	Wolf's Hard Leather Mail		a,Double-click to wear. Only for wolves.\0	-1
3893	Wolf's Wooden Armor		a,Double-click to wear. Only for wolves.\0	-1
3894	Wolf's Ring Mail		a,Double-click to wear. Only for wolves.\0	-1
3895	Wolf's Bone Armor		a,Double-click to wear. Only for wolves.\0	-1
3896	Wolf's Scale Male		a,Double-click to wear. Only for wolves.\0	-1
3897	Wof's Bronze Armor		a,Double-click to wear. Only for wolves.\0	-1
3898	Wolf's Plate Mail		a,Double-click to wear. Only for wolves.\0	-1
3899	Wolf's Steel Armor		a,Double-click to wear. Only for wolves.\0	-1
3900	Wolf's Luxury Plate		a,Double-click to wear. Only for wolves.\0	-1
3901	Wolf's Mithril Armor		a,Double-click to wear. Only for wolves.\0	-1
3912	Hatchling's Soft Leather		a,Double-click to wear. Only for hatchlings.\0	-1
3913	Hatchling's Scale Mail		a,Double-click to wear. Only for hatchlings.\0	-1
3914	Hatchling's Brigandine		a,Double-click to wear. Only for hatchlings.\0	-1
3915	Hatchling's Bronze Coat		a,Double-click to wear. Only for hatchlings.\0	-1
3916	Hatchling's Steel Coat		a,Double-click to wear. Only for hatchlings.\0	-1
3917	Hatchling's Shadowplate		a,Double-click to wear. Only for hatchlings.\0	-1
3918	Hatchling's Mithril Coat		a,Double-click to wear. Only for hatchlings.\0	-1
4224	Dream Armor		a,	-1
4225	Dream Stockings		a,	-1
4226	Dream Gloves		a,	-1
4227	Dream Boots		a,	-1
4228	Ubiquitous Armor		a,	-1
4229	Ubiquitous Stockings		a,	-1
4230	Ubiquitous Gloves		a,	-1
4231	Ubiquitous Boots		a,	-1
4234	Hatchling's Level 65 Armor		a,Can be put on by double-clicking. Exclusively used by a hatchling.\0	-1
4235	Hatchling's Level 75 Armor		a,Can be put on by double-clicking. Exclusively used by a hatchling.\0	-1
4236	Gara Item		a,Can be put on by double-clicking. Exclusively used by a hatchling.\0	-1
5170	Mithril Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5171	Brigadine Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5172	Draconic Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5173	Blood Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5174	Ophidian Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5175	Inferno Panzer Coat		a,Can be worn by double-clicking. Exclusively used by a strider.\0	-1
5182	Hatchling's Gorgon Coat		a,Can be worn by double-clicking. Exclusively used by a hatchling.\0	-1
5183	Hatchling's Ophidian Plate		a,Can be worn by double-clicking. Exclusively used by a hatchling.\0	-1
5184	Hatchling's Crimson Plate		a,Can be worn by double-clicking. Exclusively used by a hatchling.\0	-1
5185	Hatchling's Draconic Plate		a,Can be worn by double-clicking. Exclusively used by a hatchling.\0	-1
5186	Hatchling's Inferno Plate		a,Can be worn by double-clicking. Exclusively used by a hatchling.\0	-1
5216	Wolf Level 75 Armor		a,	-1
5287	Sealed Dark Crystal breastplate		a,Sealed dark crystal breastplate. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5288	Sealed Dark Crystal Gaiters		a,Sealed dark crystal gaiters. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5289	Sealed Dark Crystal Helmet		a,Sealed dark crystal helmet. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5290	Sealed Dark Crystal Gloves		a,Sealed dark crystal gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5291	Sealed Dark Crystal Boots		a,Sealed dark crystal boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5293	Sealed Tallum Plate Armor		a,Sealed tallum plate armor. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5294	Sealed Tallum Helmet		a,Sealed tallum helmet. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5295	Sealed Tallum Gloves		a,Sealed tallum gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5296	Sealed Tallum Boots		a,Sealed tallum boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5297	Sealed Dark Crystal Leather Armor		a,Sealed dark crystal leather armor. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5298	Sealed Dark Crystalline Leggings		a,Sealed dark crystalline leggings. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5299	Sealed Gloves of The Underworld		a,Sealed gloves of the underworld. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5300	Sealed Boots of The Underworld		a,Sealed boots of the underworld. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5301	Sealed Tallum Leather Armor		a,Sealed tallum leather armor. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5302	Sealed Gust Bracer		a,Sealed gust bracer. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5303	Sealed Gust Boots		a,Sealed gust boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5304	Sealed Tallum Tunic		a,Sealed tallum tunic. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5305	Sealed Tallum Stockings		a,Sealed tallum stockings. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5306	Sealed Gloves of Black Ore		a,Sealed gloves of black ore. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5307	Sealed Red Flame Boots		a,Sealed red flame boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5308	Sealed Dark Crystal Robe		a,Sealed dark crystal robe. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5309	Sealed Phoenix Gloves		a,Sealed phoenix gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5310	Sealed Phoenix Boots		a,Sealed phoenix boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5311	Sealed Armor of Nightmare		a,Sealed armor of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5312	Sealed Helm of Nightmare		a,Sealed helm of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5313	Sealed Gloves of Nightmare		a,Sealed gloves of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5314	Sealed Boots of Nightmare		a,Sealed boots of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5316	Sealed Majestic Plate Armor		a,Sealed majestic plate armor. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5317	Sealed Majestic Circlet		a,Sealed majestic circlet. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5318	Sealed Majestic Gloves		a,Sealed majestic gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5319	Sealed Majestic Boots		a,Sealed majestic boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5320	Sealed Leather Armor of Nightmare		a,Sealed leather armor of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5321	Sealed Dark Legion Gloves		a,Sealed Dark Legion gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5322	Sealed Dark Legion Boots		a,Sealed Dark Legion boots. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5323	Sealed Majestic Leather Armor		a,Sealed majestic leather armor. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5324	Sealed Gloves of Phantom		a,Sealed gloves of phantom. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5325	Sealed Boots of Phantom		a,Sealed boots of phantom. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5326	Sealed Robe of Nightmare		a,Sealed robe of nightmare. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
5327	Sealed Cerberus Gloves		a,Sealed Cerberus gloves. Its seal can be broken with the help of the Blacksmith of Mammon.\0	-1
