id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
5080	a,Pashika Son Of Voltar\0	a,Quest Monster\0	0	80	FF	-1
5081	a,Vultus Son Of Voltar\0	a,Quest Monster\0	0	80	FF	-1
5082	a,Enku Orc Overlord\0	a,Quest Monster\0	0	80	FF	-1
5083	a,Makum Bugbear Thug\0	a,Quest Monster\0	0	80	FF	-1
5084	a,Trash\0	a,	9C	E8	A9	-1
5085	a,Trash\0	a,	9C	E8	A9	-1
5086	a,Revenant of Tantos Chief\0	a,Quest Monster\0	0	80	FF	-1
5087	a,Trash\0	a,	9C	E8	A9	-1
5088	a,Harpy Matriarch\0	a,Quest Monster\0	0	80	FF	-1
5089	a,Road Collector\0	a,Quest Monster\0	0	80	FF	-1
5090	a,Serpent Demon Kadesh\0	a,Quest Monster\0	0	80	FF	-1
5091	a,Delu Lizardman Shaman\0	a,	9C	E8	A9	-1
5092	a,Neer Bodyguard\0	a,Quest Monster\0	0	80	FF	-1
5093	a,Delu Chief Kalkis\0	a,Quest Monster\0	0	80	FF	-1
5094	a,Delu Lizardman Assassin\0	a,Quest Monster\0	0	80	FF	-1
5095	a,Singing Flower Phantasm\0	a,Quest Monster\0	0	80	FF	-1
5096	a,Singing Flower Nightmare\0	a,Quest Monster\0	0	80	FF	-1
5097	a,Singing Flower Darkling\0	a,Quest Monster\0	0	80	FF	-1
5098	a,Ghost Fire\0	a,Quest Monster\0	0	80	FF	-1
5099	a,Nameless Revenant\0	a,Quest Monster\0	0	80	FF	-1
5100	a,Skeletal Mercenary\0	a,Quest Monster\0	0	80	FF	-1
5101	a,Drevanul Prince Zeruel\0	a,Quest Monster\0	0	80	FF	-1
5102	a,Pako The Cat\0	a,Quest Monster\0	0	80	FF	-1
5103	a,Unicorn Racer\0	a,Quest Monster\0	0	80	FF	-1
5104	a,Shadow Turen\0	a,Quest Monster\0	0	80	FF	-1
5105	a,Mimi The Cat\0	a,Quest Monster\0	0	80	FF	-1
5106	a,Unicorn Phantasm\0	a,Quest Monster\0	0	80	FF	-1
5107	a,Silhouette Tilfo\0	a,Quest Monster\0	0	80	FF	-1
5108	a,Stenoa Gorgon Queen\0	a,Quest Monster\0	0	80	FF	-1
5109	a,Handmaiden Of Stenoa\0	a,Quest Monster\0	0	80	FF	-1
5110	a,Shyslassys\0	a,Quest Monster\0	0	80	FF	-1
5111	a,Cave Basilisk\0	a,Quest Monster\0	0	80	FF	-1
5112	a,Gorr\0	a,Quest Monster\0	0	80	FF	-1
5113	a,Baraham\0	a,Quest Monster\0	0	80	FF	-1
5114	a,Succubus Queen\0	a,Quest Monster\0	0	80	FF	-1
5115	a,Claw Of Succubus\0	a,Quest Monster\0	0	80	FF	-1
5116	a,Lava Salamander\0	a,Quest Monster\0	0	80	FF	-1
5117	a,Nahir\0	a,Quest Monster\0	0	80	FF	-1
5118	a,Black Willow\0	a,Quest Monster\0	0	80	FF	-1
5119	a,Spirit of Sir Herod\0	a,Quest Monster\0	0	80	FF	-1
5120	a,Luell Of Zephyr Winds\0	a,Quest Monster\0	0	80	FF	-1
5121	a,Actea Of Verdant Wilds\0	a,Quest Monster\0	0	80	FF	-1
5122	a,Leto Lizardman Agent\0	a,Quest Monster\0	0	80	FF	-1
5123	a,Leto Lizardman Leader\0	a,Quest Monster\0	0	80	FF	-1
5124	a,Leto Lizardman Assassin\0	a,Quest Monster\0	0	80	FF	-1
5125	a,Leto Lizardman Sniper\0	a,Quest Monster\0	0	80	FF	-1
5126	a,Leto Lizardman Wizard\0	a,Quest Monster\0	0	80	FF	-1
5127	a,Leto Lizardman Lord\0	a,Quest Monster\0	0	80	FF	-1
5128	a,Aruraune\0	a,Quest Monster\0	0	80	FF	-1
5129	a,Ol Mahum Inspector\0	a,Quest Monster\0	0	80	FF	-1
5130	a,Ol Mahum Betrayer\0	a,Quest Monster\0	0	80	FF	-1
5131	a,Crimson Werewolf\0	a,Quest Monster\0	0	80	FF	-1
5132	a,Krudel Lizardman\0	a,Quest Monster\0	0	80	FF	-1
5133	a,Evil Eye Lord\0	a,Quest Monster\0	0	80	FF	-1
5134	a,Tatoma\0	a,Quest Monster\0	0	80	FF	-1
5135	a,Grima\0	a,Quest Monster\0	0	80	FF	-1
5136	a,Succubus Of Seduction\0	a,Quest Monster\0	0	80	FF	-1
5137	a,Demon King\0	a,Quest Monster\0	0	80	FF	-1
5138	a,Great Demon King\0	a,Quest Monster\0	0	80	FF	-1
5139	a,Secret Keeper Tree\0	a,Quest Monster\0	0	80	FF	-1
5140	a,Breka Overlord Haka\0	a,Quest Monster\0	0	80	FF	-1
5141	a,Breka Overlord Jaka\0	a,Quest Monster\0	0	80	FF	-1
5142	a,Breka Overlord Marka\0	a,Quest Monster\0	0	80	FF	-1
5143	a,Windsus Aleph\0	a,Quest Monster\0	0	80	FF	-1
5144	a,Tarlk Raider Athu\0	a,Quest Monster\0	0	80	FF	-1
5145	a,Tarlk Raider Lanka\0	a,Quest Monster\0	0	80	FF	-1
5146	a,Tarlk Raider Triska\0	a,Quest Monster\0	0	80	FF	-1
5147	a,Tarlk Raider Motura\0	a,Quest Monster\0	0	80	FF	-1
5148	a,Tarlk Raider Kalath\0	a,Quest Monster\0	0	80	FF	-1
5149	a,Gremlin Filcher\0	a,Quest Monster\0	0	80	FF	-1
5150	a,Black Legion Stormtrooper\0	a,Quest Monster\0	0	80	FF	-1
5151	a,Delu Lizardman Headhunter\0	a,Quest Monster\0	0	80	FF	-1
5152	a,Marsh Stakato Marquess\0	a,Quest Monster\0	0	80	FF	-1
5153	a,Alexandro Sanches \0	a,Dark Lord\0	9C	E8	A9	-1
5154	a,Bonaparterius\0	a,Abyss King\0	9C	E8	A9	-1
5155	a,Ramsebalius\0	a,Evil Overlord\0	9C	E8	A9	-1
5156	a,Leto Shaman Ketz\0	a,Quest Monster\0	0	80	FF	-1
5157	a,Leto Chief Narak\0	a,Quest Monster\0	0	80	FF	-1
5158	a,Timak Raider Kaikee\0	a,Quest Monster\0	0	80	FF	-1
5159	a,Timak Overlord Okun\0	a,Quest Monster\0	0	80	FF	-1
5160	a,Gok Magok\0	a,Grandis Chief\0	9C	E8	A9	-1
5161	a,Taik Overlord Kakran\0	a,Quest Monster\0	0	80	FF	-1
5162	a,Hatar Chieftain Kubel\0	a,Quest Monster\0	0	80	FF	-1
5163	a,Vanor Elder Kerunos\0	a,Quest Monster\0	0	80	FF	-1
5164	a,Karul Chief Orooto\0	a,Quest Monster\0	0	80	FF	-1
5165	a,Abyssal Jewel 1\0	a,Quest Monster\0	0	80	FF	-1
5166	a,Abyssal Jewel 2\0	a,Quest Monster\0	0	80	FF	-1
5167	a,Abyssal Jewel 3\0	a,Quest Monster\0	0	80	FF	-1
5168	a,Jewel Guardian Mara\0	a,Quest Monster\0	0	80	FF	-1
5169	a,Jewel Guardian Musfel\0	a,Quest Monster\0	0	80	FF	-1
5170	a,Jewel Guardian Pyton\0	a,Quest Monster\0	0	80	FF	-1
5171	a,Sacrifice Of The Sacrificed\0	a,Quest Monster\0	0	80	FF	-1
5172	a,Harit Lizardman Zealot\0	a,Quest Monster\0	0	80	FF	-1
5173	a,Box Of Athrea 1\0	a,Quest Monster\0	0	80	FF	-1
5174	a,Box Of Athrea 2\0	a,Quest Monster\0	0	80	FF	-1
5175	a,Box Of Athrea 3\0	a,Quest Monster\0	0	80	FF	-1
5176	a,Box Of Athrea 4\0	a,Quest Monster\0	0	80	FF	-1
5177	a,Box Of Athrea 5\0	a,Quest Monster\0	0	80	FF	-1
5178	a,Blitz Wyrm\0	a,Quest Monster\0	0	80	FF	-1
5179	a,Grave Keymaster\0	a,Quest Monster\0	0	80	FF	-1
5180	a,Imperial Slave\0	a,Quest Monster\0	0	80	FF	-1
5181	a,Imperial Gravekeeper\0	a,Quest Monster\0	0	80	FF	-1
5182	a,Ark Guardian Elberoth\0	a,Quest Monster\0	0	80	FF	-1
5183	a,Ark Guardian Shadowfang\0	a,Quest Monster\0	0	80	FF	-1
5184	a,Angel Killer\0	a,Quest Monster\0	0	80	FF	-1
5185	a,Fairy Tree of Wind\0	a,Quest Monster\0	0	80	FF	-1
5186	a,Fairy Tree of a Star\0	a,Quest Monster\0	0	80	FF	-1
5187	a,Fairy Tree of Twilight\0	a,Quest Monster\0	0	80	FF	-1
5188	a,Fairy Tree of Abyss\0	a,Quest Monster\0	0	80	FF	-1
5189	a,Soul of Tree Guardian\0	a,Quest Monster\0	0	80	FF	-1
5190	a,Ol Mahum Support Troop\0	a,Quest Monster\0	0	80	FF	-1
5191	a,Malcom\0	a,Quest Monster\0	0	80	FF	-1
5192	a,Succubus Handmaiden\0	a,Quest Monster\0	0	80	FF	-1
5193	a,Goblin Servant\0	a,Quest Monster\0	0	80	FF	-1
5194	a,Julie the Ripper\0	a,Quest Monster\0	0	80	FF	-1
5195	a,Male Ant\0	a,Quest Monster\0	0	80	FF	-1
5196	a,Bluebacked Alligator\0	a,Quest Monster\0	0	80	FF	-1
5197	a,Bejewelled Alligator\0	a,Quest Monster\0	0	80	FF	-1
5198	a,Gremlin\0	a,	9C	E8	A9	-1
5199	a,Crimson Werewolf\0	a,Quest Monster\0	0	80	FF	-1
5200	a,Krudel Lizardman\0	a,Quest Monster\0	0	80	FF	-1
7001	a,Lector\0	a,Trader\0	9C	E8	A9	-1
7002	a,Jackson\0	a,Trader\0	9C	E8	A9	-1
7003	a,Silvia\0	a,Trader\0	9C	E8	A9	-1
7004	a,Katerina\0	a,Trader\0	9C	E8	A9	-1
7005	a,Wilford\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7006	a,Roxxy\0	a,Gatekeeper\0	9C	E8	A9	-1
7007	a,Wiri\0	a,	9C	E8	A9	-1
7008	a,Roien\0	a,Grand Master\0	9C	E8	A9	-1
7009	a,Newbie Helper\0	a,	9C	E8	A9	-1
7010	a,Auron\0	a,Master\0	9C	E8	A9	-1
7011	a,Newbie Helper\0	a,	9C	E8	A9	-1
7012	a,Newbie Helper\0	a,	9C	E8	A9	-1
7013	a,Nedroll\0	a,Master\0	9C	E8	A9	-1
7014	a,Celma\0	a,Master\0	9C	E8	A9	-1
7015	a,Hildia\0	a,Master\0	9C	E8	A9	-1
7016	a,Willem\0	a,Master\0	9C	E8	A9	-1
7017	a,Gallint\0	a,Grand Magister\0	9C	E8	A9	-1
7018	a,Newbie Helper\0	a,	9C	E8	A9	-1
7019	a,Newbie Helper\0	a,	9C	E8	A9	-1
7020	a,Newbie Helper\0	a,	9C	E8	A9	-1
7021	a,Newbie Helper\0	a,	9C	E8	A9	-1
7022	a,Zigaunt\0	a,Priest\0	9C	E8	A9	-1
7023	a,Trash\0	a,	9C	E8	A9	-1
7024	a,Trash\0	a,	9C	E8	A9	-1
7025	a,Trash\0	a,	9C	E8	A9	-1
7026	a,Bitz\0	a,Grand Master\0	9C	E8	A9	-1
7027	a,Gwinter\0	a,Master\0	9C	E8	A9	-1
7028	a,Pintage\0	a,Master\0	9C	E8	A9	-1
7029	a,Minia\0	a,Master\0	9C	E8	A9	-1
7030	a,Vivyan\0	a,Priestess\0	9C	E8	A9	-1
7031	a,Biotin\0	a,High Priest\0	9C	E8	A9	-1
7032	a,Yohanes\0	a,Priest\0	9C	E8	A9	-1
7033	a,Baulro\0	a,Magister\0	9C	E8	A9	-1
7034	a,Iris\0	a,Magister\0	9C	E8	A9	-1
7035	a,Harrys\0	a,Magister\0	9C	E8	A9	-1
7036	a,Petron\0	a,Priest\0	9C	E8	A9	-1
7037	a,Levian\0	a,High Priestess\0	9C	E8	A9	-1
7038	a,Trash\0	a,	9C	E8	A9	-1
7039	a,Gilbert\0	a,Captain\0	9C	E8	A9	-1
7040	a,Leon\0	a,Guard\0	9C	E8	A9	-1
7041	a,Arnold\0	a,Guard\0	9C	E8	A9	-1
7042	a,Abellos\0	a,Guard\0	9C	E8	A9	-1
7043	a,Johnstone\0	a,Guard\0	9C	E8	A9	-1
7044	a,Chiperan\0	a,Guard\0	9C	E8	A9	-1
7045	a,Kenyos\0	a,Guard\0	9C	E8	A9	-1
7046	a,Hanks\0	a,Guard\0	9C	E8	A9	-1
7047	a,Firon\0	a,Wharf Manager \0	9C	E8	A9	-1
7048	a,Darin\0	a,	9C	E8	A9	-1
7049	a,Bonnie\0	a,	9C	E8	A9	-1
7050	a,Elias\0	a,	9C	E8	A9	-1
7051	a,Cristel\0	a,	9C	E8	A9	-1
7052	a,trash\0	a,	9C	E8	A9	-1
7053	a,trash\0	a,	9C	E8	A9	-1
7054	a,Rant\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7055	a,Rolfe\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7056	a,Newbie Helper\0	a,	9C	E8	A9	-1
7057	a,Aldo\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7058	a,Holvas\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7059	a,Trisha \0	a,Gatekeeper\0	9C	E8	A9	-1
7060	a,Sabrin\0	a,Trader\0	9C	E8	A9	-1
7061	a,Casey\0	a,Trader\0	9C	E8	A9	-1
7062	a,Sonia\0	a,Trader\0	9C	E8	A9	-1
7063	a,Lara\0	a,Trader\0	9C	E8	A9	-1
7064	a,Terry\0	a,Master\0	9C	E8	A9	-1
7065	a,Arnelle\0	a,Master\0	9C	E8	A9	-1
7066	a,Pabris\0	a,Grand Master\0	9C	E8	A9	-1
7067	a,Glyvka\0	a,Priestess\0	9C	E8	A9	-1
7068	a,Shegfield\0	a,Priest\0	9C	E8	A9	-1
7069	a,Rollant\0	a,Magister\0	9C	E8	A9	-1
7070	a,Sylvain\0	a,High Priest\0	9C	E8	A9	-1
7071	a,Lucas\0	a,Captain\0	9C	E8	A9	-1
7072	a,Metty\0	a,Guard\0	9C	E8	A9	-1
7073	a,Jacob\0	a,Guard\0	9C	E8	A9	-1
7074	a,Harlan\0	a,Guard\0	9C	E8	A9	-1
7075	a,Xaber\0	a,Guard\0	9C	E8	A9	-1
7076	a,Liam\0	a,Guard\0	9C	E8	A9	-1
7077	a,trash\0	a,	9C	E8	A9	-1
7078	a,Pano\0	a,Grocer\0	9C	E8	A9	-1
7079	a,Barder\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7080	a,Clarissa\0	a,Gatekeeper\0	9C	E8	A9	-1
7081	a,Helvetia\0	a,Grocer\0	9C	E8	A9	-1
7082	a,Denkus\0	a,Grocer\0	9C	E8	A9	-1
7083	a,Pochi\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7084	a,Graham\0	a,Weapons Trader\0	9C	E8	A9	-1
7085	a,Stanford\0	a,Weapons Trader\0	9C	E8	A9	-1
7086	a,Taurin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7087	a, Peta\0	a,Armor Trader\0	9C	E8	A9	-1
7088	a,Radia\0	a,Armor Trader\0	9C	E8	A9	-1
7089	a,trash\0	a,	9C	E8	A9	-1
7090	a,Sandra\0	a,Jeweler \0	9C	E8	A9	-1
7091	a,Ellie\0	a,Jeweler \0	9C	E8	A9	-1
7092	a,Collob\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7093	a,Groot\0	a,Magic Trader\0	9C	E8	A9	-1
7094	a,Gentler\0	a,Magic Trader\0	9C	E8	A9	-1
7095	a,Randolf\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7096	a,trash\0	a,	9C	E8	A9	-1
7097	a,Galladucci\0	a,Trader\0	9C	E8	A9	-1
7098	a,Alexandria\0	a,Trader\0	9C	E8	A9	-1
7099	a,trash\0	a,	9C	E8	A9	-1
7100	a,trash\0	a,	9C	E8	A9	-1
7101	a,trash\0	a,	9C	E8	A9	-1
7102	a,trash\0	a,	9C	E8	A9	-1
7103	a,Valkon\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7104	a,Parman\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7105	a,Genwitter\0	a,Master\0	9C	E8	A9	-1
7106	a,Dufner\0	a,Master\0	9C	E8	A9	-1
7107	a,Goldian\0	a,Master\0	9C	E8	A9	-1
7108	a,Macken\0	a,Master\0	9C	E8	A9	-1
7109	a,Hannavalt\0	a,Grand Master\0	9C	E8	A9	-1
7110	a,Iker\0	a,Magister\0	9C	E8	A9	-1
7111	a,Dieter\0	a,Magister\0	9C	E8	A9	-1
7112	a,Maurius\0	a,Magister\0	9C	E8	A9	-1
7113	a,Juris\0	a,Magister\0	9C	E8	A9	-1
7114	a,Roa\0	a,Magister\0	9C	E8	A9	-1
7115	a,Jurek\0	a,Grand Magister\0	9C	E8	A9	-1
7116	a,Dustin\0	a,Priest\0	9C	E8	A9	-1
7117	a,Primos\0	a,Priest\0	9C	E8	A9	-1
7118	a,Pupina\0	a,Priestess\0	9C	E8	A9	-1
7119	a,Isabellin\0	a,Priestess\0	9C	E8	A9	-1
7120	a,Maximilian\0	a,High Priest\0	9C	E8	A9	-1
7121	a,Jeronin\0	a,Captain\0	9C	E8	A9	-1
7122	a,Bane\0	a,Guard\0	9C	E8	A9	-1
7123	a,Vesa\0	a,Guard\0	9C	E8	A9	-1
7124	a,Zerome\0	a,Guard\0	9C	E8	A9	-1
7125	a,Belton\0	a,Guard\0	9C	E8	A9	-1
7126	a,Rath\0	a,Guard\0	9C	E8	A9	-1
7127	a,trash\0	a,	9C	E8	A9	-1
7128	a,Atanas\0	a,Guard\0	9C	E8	A9	-1
7129	a,Mitraell\0	a,Hierarch \0	9C	E8	A9	-1
7130	a,Undrias\0	a,Abyssal Celebrant\0	9C	E8	A9	-1
7131	a,Newbie Helper\0	a,	9C	E8	A9	-1
7132	a,Cecktinon\0	a,Abyssal Celebrant\0	9C	E8	A9	-1
7133	a,Kartia\0	a,Abyssal Celebrant\0	9C	E8	A9	-1
7134	a,Jasmine\0	a,Gatekeeper\0	9C	E8	A9	-1
7135	a,Iria\0	a,Trader\0	9C	E8	A9	-1
7136	a,Payne\0	a,Trader\0	9C	E8	A9	-1
7137	a,Vollodos\0	a,Trader\0	9C	E8	A9	-1
7138	a,Minaless\0	a,Trader\0	9C	E8	A9	-1
7139	a,Dorankus\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7140	a,Erviante\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7141	a,Talloth\0	a,Tetrarch \0	9C	E8	A9	-1
7142	a,trash\0	a,	9C	E8	A9	-1
7143	a,Trudy\0	a,Master\0	9C	E8	A9	-1
7144	a,Harne\0	a,Magister\0	9C	E8	A9	-1
7145	a,Vlasty\0	a,Magister\0	9C	E8	A9	-1
7146	a,Mirabel\0	a,Gatekeeper\0	9C	E8	A9	-1
7147	a,Unoren\0	a,Trader\0	9C	E8	A9	-1
7148	a,Ariel\0	a,Trader\0	9C	E8	A9	-1
7149	a,Creamees\0	a,Trader\0	9C	E8	A9	-1
7150	a,Herbiel\0	a,Trader\0	9C	E8	A9	-1
7151	a,Chad\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7152	a,Julia\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7153	a,Markius\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7154	a,Asterios\0	a,Hierarch \0	9C	E8	A9	-1
7155	a,Ellenia\0	a,Master\0	9C	E8	A9	-1
7156	a,Cobendell\0	a,Master\0	9C	E8	A9	-1
7157	a,Greenis\0	a,Magister\0	9C	E8	A9	-1
7158	a,Esrandell\0	a,Magister\0	9C	E8	A9	-1
7159	a,trash\0	a,	9C	E8	A9	-1
7160	a,trash\0	a,	9C	E8	A9	-1
7161	a,trash\0	a,	9C	E8	A9	-1
7162	a,Karin\0	a,Gatekeeper\0	9C	E8	A9	-1
7163	a,Rex\0	a,Trader\0	9C	E8	A9	-1
7164	a,Ian\0	a,Trader\0	9C	E8	A9	-1
7165	a,Ralford\0	a,Trader\0	9C	E8	A9	-1
7166	a,Wesley\0	a,Magic Trader\0	9C	E8	A9	-1
7167	a,trash\0	a,	9C	E8	A9	-1
7168	a,trash\0	a,	9C	E8	A9	-1
7169	a,Marty\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7170	a,Radic\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7171	a,Galios\0	a,Magister\0	9C	E8	A9	-1
7172	a,trash\0	a,	9C	E8	A9	-1
7173	a,trash\0	a,	9C	E8	A9	-1
7174	a,Arkenias\0	a,Grand Magister\0	9C	E8	A9	-1
7175	a,Fairen\0	a,Grand Magister\0	9C	E8	A9	-1
7176	a,Valleria\0	a,Grand Magister\0	9C	E8	A9	-1
7177	a,Valentina\0	a,Gatekeeper\0	9C	E8	A9	-1
7178	a,Zenkin\0	a,Trader\0	9C	E8	A9	-1
7179	a,Raudia\0	a,Trader\0	9C	E8	A9	-1
7180	a,Sara\0	a,Trader\0	9C	E8	A9	-1
7181	a,Galibredo\0	a,Trader\0	9C	E8	A9	-1
7182	a,Cliff\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7183	a,Hagger\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7184	a,Rigol\0	a,Master\0	9C	E8	A9	-1
7185	a,Taniac Blackbird\0	a,Master\0	9C	E8	A9	-1
7186	a,Bhan\0	a,Master\0	9C	E8	A9	-1
7187	a,Klaus Blackbird\0	a,Grand Master\0	9C	E8	A9	-1
7188	a,Vadin\0	a,Priest\0	9C	E8	A9	-1
7189	a,Rovia\0	a,Magister\0	9C	E8	A9	-1
7190	a,Phanovia\0	a,Magister\0	9C	E8	A9	-1
7191	a,Hollint\0	a,High Priest\0	9C	E8	A9	-1
7192	a,Darya\0	a,Master\0	9C	E8	A9	-1
7193	a,Erskine\0	a,Master\0	9C	E8	A9	-1
7194	a,Gideon\0	a,Magister\0	9C	E8	A9	-1
7195	a,Brecson\0	a,Grand Master\0	9C	E8	A9	-1
7196	a,Mouen\0	a,Captain\0	9C	E8	A9	-1
7197	a,Hector\0	a,Guard\0	9C	E8	A9	-1
7198	a,Jerin\0	a,Guard\0	9C	E8	A9	-1
7199	a,Yates\0	a,Guard\0	9C	E8	A9	-1
7200	a,Stan\0	a,Guard\0	9C	E8	A9	-1
7201	a,Pinaps\0	a,Guard\0	9C	E8	A9	-1
7202	a,trash\0	a,	9C	E8	A9	-1
7203	a,trash\0	a,	9C	E8	A9	-1
7204	a,trash\0	a,	9C	E8	A9	-1
7205	a,trash\0	a,	9C	E8	A9	-1
7206	a,trash\0	a,	9C	E8	A9	-1
7207	a,Arodin\0	a,Trader\0	9C	E8	A9	-1
7208	a,Damion\0	a,Trader\0	9C	E8	A9	-1
7209	a,Colleen\0	a,Trader\0	9C	E8	A9	-1
7210	a,Norman\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7211	a,trash\0	a,	9C	E8	A9	-1
7212	a,trash\0	a,	9C	E8	A9	-1
7213	a,trash\0	a,	9C	E8	A9	-1
7214	a,trash\0	a,	9C	E8	A9	-1
7215	a,trash\0	a,	9C	E8	A9	-1
7216	a,Wheeler\0	a,Sentinel\0	9C	E8	A9	-1
7217	a,Berros\0	a,Sentinel\0	9C	E8	A9	-1
7218	a,Kendell\0	a,Sentinel\0	9C	E8	A9	-1
7219	a,Veltress\0	a,Sentinel\0	9C	E8	A9	-1
7220	a,Starden\0	a,Sentinel\0	9C	E8	A9	-1
7221	a,Rayen\0	a,Sentinel\0	9C	E8	A9	-1
7222	a,Alshupes\0	a,	9C	E8	A9	-1
7223	a,Arujien \0	a,	9C	E8	A9	-1
7224	a,Rayla\0	a,Sentry Knight \0	9C	E8	A9	-1
7225	a,trash\0	a,	9C	E8	A9	-1
7226	a,trash\0	a,	9C	E8	A9	-1
7227	a,trash\0	a,	9C	E8	A9	-1
7228	a,trash\0	a,	9C	E8	A9	-1
7229	a,trash\0	a,	9C	E8	A9	-1
7230	a,Edroc\0	a,Trader\0	9C	E8	A9	-1
7231	a,Garette\0	a,Trader\0	9C	E8	A9	-1
7232	a,Sorint\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7233	a,Esmeralda\0	a,Gatekeeper\0	9C	E8	A9	-1
7234	a,trash\0	a,	9C	E8	A9	-1
7235	a,trash\0	a,	9C	E8	A9	-1
7236	a,trash\0	a,	9C	E8	A9	-1
7237	a,trash\0	a,	9C	E8	A9	-1
7238	a,trash\0	a,	9C	E8	A9	-1
7239	a,trash\0	a,	9C	E8	A9	-1
7240	a,trash\0	a,	9C	E8	A9	-1
7241	a,trash\0	a,	9C	E8	A9	-1
7242	a,trash\0	a,	9C	E8	A9	-1
7243	a,trash\0	a,	9C	E8	A9	-1
7244	a,trash\0	a,	9C	E8	A9	-1
7245	a,trash\0	a,	9C	E8	A9	-1
7246	a,trash\0	a,	9C	E8	A9	-1
7247	a,trash\0	a,	9C	E8	A9	-1
7248	a,trash\0	a,	9C	E8	A9	-1
7249	a,trash\0	a,	9C	E8	A9	-1
7250	a,Gludio Holy Artifact\0	a,	9C	E8	A9	-1
7251	a,trash\0	a,	9C	E8	A9	-1
7252	a,trash\0	a,	9C	E8	A9	-1
7253	a,Simplon\0	a,Trader\0	9C	E8	A9	-1
7254	a,Harmony\0	a,Trader\0	9C	E8	A9	-1
7255	a,Haprock\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7256	a,Bella\0	a,Gatekeeper\0	9C	E8	A9	-1
7257	a,trash\0	a,	9C	E8	A9	-1
7258	a,trash\0	a,	9C	E8	A9	-1
7259	a,trash\0	a,	9C	E8	A9	-1
7260	a,trash\0	a,	9C	E8	A9	-1
7261	a,trash\0	a,	9C	E8	A9	-1
7262	a,trash\0	a,	9C	E8	A9	-1
7263	a,trash\0	a,	9C	E8	A9	-1
7264	a,trash\0	a,	9C	E8	A9	-1
7265	a,trash\0	a,	9C	E8	A9	-1
7266	a,trash\0	a,	9C	E8	A9	-1
7267	a,trash\0	a,	9C	E8	A9	-1
7268	a,trash\0	a,	9C	E8	A9	-1
7269	a,trash\0	a,	9C	E8	A9	-1
7270	a,trash\0	a,	9C	E8	A9	-1
7271	a,trash\0	a,	9C	E8	A9	-1
7272	a,trash\0	a,	9C	E8	A9	-1
7273	a,trash\0	a,	9C	E8	A9	-1
7274	a,trash\0	a,	9C	E8	A9	-1
7275	a,trash\0	a,	9C	E8	A9	-1
7276	a,trash\0	a,	9C	E8	A9	-1
7277	a,trash\0	a,	9C	E8	A9	-1
7278	a,trash\0	a,	9C	E8	A9	-1
7279	a,trash\0	a,	9C	E8	A9	-1
7280	a,trash\0	a,	9C	E8	A9	-1
7281	a,trash\0	a,	9C	E8	A9	-1
7282	a,trash\0	a,	9C	E8	A9	-1
7283	a,Altran\0	a,Blacksmith\0	9C	E8	A9	-1
7284	a,Alberius\0	a,Sentinel Knight\0	9C	E8	A9	-1
7285	a,Gartrandell\0	a,Sentinel\0	9C	E8	A9	-1
7286	a,trash\0	a,	9C	E8	A9	-1
7287	a,trash\0	a,	9C	E8	A9	-1
7288	a,Rains\0	a,Grand Master\0	9C	E8	A9	-1
7289	a,Raymond\0	a,High Priest\0	9C	E8	A9	-1
7290	a,Xenos\0	a,Grand Master\0	9C	E8	A9	-1
7291	a,Alex\0	a,Captain\0	9C	E8	A9	-1
7292	a,trash\0	a,	9C	E8	A9	-1
7293	a,Manuel\0	a,Priest\0	9C	E8	A9	-1
7294	a, Varan\0	a,Trader\0	9C	E8	A9	-1
7295	a,trash\0	a,	9C	E8	A9	-1
7296	a,trash\0	a,	9C	E8	A9	-1
7297	a,Tobias\0	a,Grand Master\0	9C	E8	A9	-1
7298	a,Pinter\0	a,Blacksmith\0	9C	E8	A9	-1
7299	a,trash\0	a,	9C	E8	A9	-1
7300	a,Pushkin\0	a,Blacksmith\0	9C	E8	A9	-1
7301	a,Hally\0	a,Trader\0	9C	E8	A9	-1
7302	a,trash\0	a,	9C	E8	A9	-1
7303	a,trash\0	a,	9C	E8	A9	-1
