id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
35712	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
35713	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35714	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35715	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35716	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35717	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35718	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35719	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35720	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35721	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35722	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35723	u,Баллиста\0	u,Южная Крепость\0	9C	E8	A9	-1
35724	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35725	u,Наемник\0	a,	9C	E8	A9	-1
35726	u,Флагшток\0	a,	9C	E8	A9	-1
35727	u,Старшина\0	u,Крепость Улья\0	9C	E8	A9	-1
35728	u,Подозрительный Торговец\0	u,Крепость Улья\0	9C	E8	A9	-1
35729	u,Капитан Стражи\0	u,Крепость Улья\0	9C	E8	A9	-1
35730	u,Капитан Стрелков\0	u,Крепость Улья\0	9C	E8	A9	-1
35731	u,Капитан Поддержки\0	u,Крепость Улья\0	9C	E8	A9	-1
35732	u,Главный Инженер\0	u,Крепость Улья\0	9C	E8	A9	-1
35733	u,Офицер Снабжения\0	u,Крепость Улья\0	9C	E8	A9	-1
35734	u,Запасы\0	a,	9C	E8	A9	-1
35735	u,Тюремный Надзиратель\0	u,Крепость Улья\0	9C	E8	A9	-1
35736	u,Привратник\0	a,	9C	E8	A9	-1
35737	u,Привратник\0	a,	9C	E8	A9	-1
35738	u,Привратник\0	a,	9C	E8	A9	-1
35739	u,Командир Повстанцев\0	u,Крепость Улья\0	9C	E8	A9	-1
35740	u,Украшенный Солдат Повстанец\0	u,Крепость Улья\0	9C	E8	A9	-1
35741	u,Рядовой Повстанец\0	u,Крепость Улья\0	9C	E8	A9	-1
35742	u,Придворный Страж\0	u,Крепость Улья\0	9C	E8	A9	-1
35743	u,Страж\0	u,Крепость Улья\0	9C	E8	A9	-1
35744	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35745	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35746	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35747	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35748	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35749	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35750	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35751	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35752	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35753	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35754	u,Баллиста\0	u,Крепость Улья\0	9C	E8	A9	-1
35755	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35756	u,Наемник\0	a,	9C	E8	A9	-1
35757	u,Флагшток\0	a,	9C	E8	A9	-1
35758	u,Старшина\0	u,Драконья Крепость\0	9C	E8	A9	-1
35759	u,Подозрительный Торговец\0	u,Драконья Крепость\0	9C	E8	A9	-1
35760	u,Капитан Стражи\0	u,Драконья Крепость\0	9C	E8	A9	-1
35761	u,Капитан Стрелков\0	u,Драконья Крепость\0	9C	E8	A9	-1
35762	u,Генерал\0	u,Драконья Крепость\0	9C	E8	A9	-1
35763	u,Капитан Поддержки\0	u,Драконья Крепость\0	9C	E8	A9	-1
35764	u,Главный Инженер\0	u,Драконья Крепость\0	9C	E8	A9	-1
35765	u,Офицер Снабжения\0	u,Драконья Крепость\0	9C	E8	A9	-1
35766	u,Запасы\0	a,	9C	E8	A9	-1
35767	u,Тюремный Надзиратель\0	u,Драконья Крепость\0	9C	E8	A9	-1
35768	u,Привратник\0	a,	9C	E8	A9	-1
35769	u,Привратник\0	a,	9C	E8	A9	-1
35770	u,Привратник\0	a,	9C	E8	A9	-1
35771	u,Командир Повстанцев\0	u,Драконья Крепость\0	9C	E8	A9	-1
35772	u,Украшенный Солдат Повстанец\0	u,Драконья Крепость\0	9C	E8	A9	-1
35773	u,Рядовой Повстанец\0	u,Драконья Крепость\0	9C	E8	A9	-1
35774	u,Придворный Страж\0	u,Драконья Крепость\0	9C	E8	A9	-1
35775	u,Страж\0	u,Драконья Крепость\0	9C	E8	A9	-1
35776	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
35777	u,Резервное Питание\0	u,Комната Управления\0	9C	E8	A9	-1
35778	u,Панель Управления\0	u,Комната Управления\0	9C	E8	A9	-1
35779	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35780	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35781	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
35782	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35783	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35784	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35785	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35786	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35787	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35788	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35789	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35790	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35791	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35792	u,Баллиста\0	u,Драконья Крепость\0	9C	E8	A9	-1
35793	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35794	u,Наемник\0	a,	9C	E8	A9	-1
35795	u,Флагшток\0	a,	9C	E8	A9	-1
35796	u,Старшина\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35797	u,Подозрительный Торговец\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35798	u,Капитан Стражи\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35799	u,Капитан Стрелков\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35800	u,Капитан Поддержки\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35801	u,Главный Инженер\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35802	u,Офицер Снабжения\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35803	u,Запасы\0	a,	9C	E8	A9	-1
35804	u,Тюремный Надзиратель\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35805	u,Привратник\0	a,	9C	E8	A9	-1
35806	u,Привратник\0	a,	9C	E8	A9	-1
35807	u,Привратник\0	a,	9C	E8	A9	-1
35808	u,Командир Повстанцев\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35809	u,Украшенный Солдат Повстанец\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35810	u,Рядовой Повстанец\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35811	u,Придворный Страж\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35812	u,Страж\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35813	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35814	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35815	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35816	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35817	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35818	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35819	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35820	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35821	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35822	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35823	u,Баллиста\0	u,Крепость Слоновой Кости\0	9C	E8	A9	-1
35824	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35825	u,Наемник\0	a,	9C	E8	A9	-1
35826	u,Флагшток\0	a,	9C	E8	A9	-1
35827	u,Старшина\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35828	u,Подозрительный Торговец\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35829	u,Капитан Стражи\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35830	u,Капитан Стрелков\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35831	u,Капитан Поддержки\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35832	u,Главный Инженер\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35833	u,Офицер Снабжения\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35834	u,Запасы\0	a,	9C	E8	A9	-1
35835	u,Тюремный Надзиратель\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35836	u,Привратник\0	a,	9C	E8	A9	-1
35837	u,Привратник\0	a,	9C	E8	A9	-1
35838	u,Привратник\0	a,	9C	E8	A9	-1
35839	u,Командир Повстанцев\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35840	u,Украшенный Солдат Повстанец\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35841	u,Рядовой Повстанец\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35842	u,Придворный Страж\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35843	u,Страж\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35844	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35845	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35846	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35847	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35848	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35849	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35850	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35851	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35852	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35853	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35854	u,Баллиста\0	u,Крепость Нарсилл\0	9C	E8	A9	-1
35855	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35856	u,Наемник\0	a,	9C	E8	A9	-1
35857	u,Флагшток\0	a,	9C	E8	A9	-1
35858	u,Старшина\0	u,Крепость Залива\0	9C	E8	A9	-1
35859	u,Подозрительный Торговец\0	u,Крепость Залива\0	9C	E8	A9	-1
35860	u,Капитан Стражи\0	u,Крепость Залива\0	9C	E8	A9	-1
35861	u,Капитан Стрелков\0	u,Крепость Залива\0	9C	E8	A9	-1
35862	u,Генерал\0	u,Крепость Залива\0	9C	E8	A9	-1
35863	u,Капитан Поддержки\0	u,Крепость Залива\0	9C	E8	A9	-1
35864	u,Главный Инженер\0	u,Крепость Залива\0	9C	E8	A9	-1
35865	u,Офицер Снабжения\0	u,Крепость Залива\0	9C	E8	A9	-1
35866	u,Запасы\0	a,	9C	E8	A9	-1
35867	u,Тюремный Надзиратель\0	u,Крепость Залива\0	9C	E8	A9	-1
35868	u,Привратник\0	a,	9C	E8	A9	-1
35869	u,Привратник\0	a,	9C	E8	A9	-1
35870	u,Привратник\0	a,	9C	E8	A9	-1
35871	u,Командир Повстанцев\0	u,Крепость Залива\0	9C	E8	A9	-1
35872	u,Украшенный Солдат Повстанец\0	u,Крепость Залива\0	9C	E8	A9	-1
35873	u,Рядовой Повстанец\0	u,Крепость Залива\0	9C	E8	A9	-1
35874	u,Придворный Страж\0	u,Крепость Залива\0	9C	E8	A9	-1
35875	u,Страж\0	u,Крепость Залива\0	9C	E8	A9	-1
35876	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
35877	u,Резервное Питание\0	u,Комната Управления\0	9C	E8	A9	-1
35878	u,Панель Управления\0	u,Комната Управления\0	9C	E8	A9	-1
35879	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35880	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35881	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
35882	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35883	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35884	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35885	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35886	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35887	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35888	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35889	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35890	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35891	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35892	u,Баллиста\0	u,Крепость Залива\0	9C	E8	A9	-1
35893	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35894	u,Наемник\0	a,	9C	E8	A9	-1
35895	u,Флагшток\0	a,	9C	E8	A9	-1
35896	u,Старшина\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35897	u,Подозрительный Торговец\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35898	u,Капитан Стражи\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35899	u,Капитан Стрелков\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35900	u,Капитан Поддержки\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35901	u,Главный Инженер\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35902	u,Офицер Снабжения\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35903	u,Запасы\0	a,	9C	E8	A9	-1
35904	u,Тюремный Надзиратель\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35905	u,Привратник\0	a,	9C	E8	A9	-1
35906	u,Привратник\0	a,	9C	E8	A9	-1
35907	u,Привратник\0	a,	9C	E8	A9	-1
35908	u,Командир Повстанцев\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35909	u,Украшенный Солдат Повстанец\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35910	u,Рядовой Повстанец\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35911	u,Придворный Страж\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35912	u,Страж\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35913	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35914	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35915	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35916	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35917	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35918	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35919	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35920	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35921	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35922	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35923	u,Баллиста\0	u,Крепость Белых Песков\0	9C	E8	A9	-1
35924	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35925	u,Наемник\0	a,	9C	E8	A9	-1
35926	u,Флагшток\0	a,	9C	E8	A9	-1
35927	u,Старшина\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35928	u,Подозрительный Торговец\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35929	u,Капитан Стражи\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35930	u,Капитан Стрелков\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35931	u,Генерал\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35932	u,Капитан Поддержки\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35933	u,Главный Инженер\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35934	u,Офицер Снабжения\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35935	u,Запасы\0	a,	9C	E8	A9	-1
35936	u,Тюремный Надзиратель\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35937	u,Привратник\0	a,	9C	E8	A9	-1
35938	u,Привратник\0	a,	9C	E8	A9	-1
35939	u,Привратник\0	a,	9C	E8	A9	-1
35940	u,Командир Повстанцев\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35941	u,Украшенный Солдат Повстанец\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35942	u,Рядовой Повстанец\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35943	u,Придворный Страж\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35944	u,Страж\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35945	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
35946	u,Резервное Питание\0	u,Комната Управления\0	9C	E8	A9	-1
35947	u,Панель Управления\0	u,Комната Управления\0	9C	E8	A9	-1
35948	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35949	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35950	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
35951	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35952	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35953	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35954	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35955	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35956	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35957	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35958	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35959	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35960	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35961	u,Баллиста\0	u,Крепость Пограничья\0	9C	E8	A9	-1
35962	u,Капитан Наемников\0	a,	9C	E8	A9	-1
35963	u,Наемник\0	a,	9C	E8	A9	-1
35964	u,Флагшток\0	a,	9C	E8	A9	-1
35965	u,Старшина\0	u,Крепость Болота\0	9C	E8	A9	-1
35966	u,Подозрительный Торговец\0	u,Крепость Болота\0	9C	E8	A9	-1
35967	u,Капитан Стражи\0	u,Крепость Болота\0	9C	E8	A9	-1
35968	u,Капитан Стрелков\0	u,Крепость Болота\0	9C	E8	A9	-1
35969	u,Генерал\0	u,Крепость Болота\0	9C	E8	A9	-1
35970	u,Капитан Поддержки\0	u,Крепость Болота\0	9C	E8	A9	-1
35971	u,Главный Инженер\0	u,Крепость Болота\0	9C	E8	A9	-1
35972	u,Офицер Снабжения\0	u,Крепость Болота\0	9C	E8	A9	-1
35973	u,Запасы\0	a,	9C	E8	A9	-1
35974	u,Тюремный Надзиратель\0	u,Крепость Болота\0	9C	E8	A9	-1
35975	u,Привратник\0	a,	9C	E8	A9	-1
35976	u,Привратник\0	a,	9C	E8	A9	-1
35977	u,Привратник\0	a,	9C	E8	A9	-1
35978	u,Командир Повстанцев\0	u,Крепость Болота\0	9C	E8	A9	-1
35979	u,Украшенный Солдат Повстанец\0	u,Крепость Болота\0	9C	E8	A9	-1
35980	u,Рядовой Повстанец\0	u,Крепость Болота\0	9C	E8	A9	-1
35981	u,Придворный Страж\0	u,Крепость Болота\0	9C	E8	A9	-1
35982	u,Страж\0	u,Крепость Болота\0	9C	E8	A9	-1
35983	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
35984	u,Резервное Питание\0	u,Комната Управления\0	9C	E8	A9	-1
35985	u,Панель Управления\0	u,Комната Управления\0	9C	E8	A9	-1
35986	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
35987	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
35988	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
35989	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
35990	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35991	u,Страж\0	u,Страж\0	9C	E8	A9	-1
35992	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
35993	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
35994	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
35995	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
35996	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
35997	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35998	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
35999	u,Баллиста\0	u,Крепость Болота\0	9C	E8	A9	-1
36000	u,Капитан Наемников\0	a,	9C	E8	A9	-1
36001	u,Наемник\0	a,	9C	E8	A9	-1
36002	u,Флагшток\0	a,	9C	E8	A9	-1
36003	u,Старшина\0	u,Древняя Крепость\0	9C	E8	A9	-1
36004	u,Подозрительный Торговец\0	u,Древняя Крепость\0	9C	E8	A9	-1
36005	u,Капитан Стражи\0	u,Древняя Крепость\0	9C	E8	A9	-1
36006	u,Капитан Стрелков\0	u,Древняя Крепость\0	9C	E8	A9	-1
36007	u,Капитан Поддержки\0	u,Древняя Крепость\0	9C	E8	A9	-1
36008	u,Главный Инженер\0	u,Древняя Крепость\0	9C	E8	A9	-1
36009	u,Офицер Снабжения\0	u,Древняя Крепость\0	9C	E8	A9	-1
36010	u,Запасы\0	a,	9C	E8	A9	-1
36011	u,Тюремный Надзиратель\0	u,Древняя Крепость\0	9C	E8	A9	-1
36012	u,Привратник\0	a,	9C	E8	A9	-1
36013	u,Привратник\0	a,	9C	E8	A9	-1
36014	u,Привратник\0	a,	9C	E8	A9	-1
36015	u,Командир Повстанцев\0	u,Древняя Крепость\0	9C	E8	A9	-1
36016	u,Украшенный Солдат Повстанец\0	u,Древняя Крепость\0	9C	E8	A9	-1
36017	u,Рядовой Повстанец\0	u,Древняя Крепость\0	9C	E8	A9	-1
36018	u,Придворный Страж\0	u,Древняя Крепость\0	9C	E8	A9	-1
36019	u,Страж\0	u,Древняя Крепость\0	9C	E8	A9	-1
36020	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
36021	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
36022	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
36023	u,Страж\0	u,Страж\0	9C	E8	A9	-1
36024	u,Страж\0	u,Страж\0	9C	E8	A9	-1
36025	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
36026	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
36027	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
36028	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
36029	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
36030	u,Баллиста\0	u,Древняя Крепость\0	9C	E8	A9	-1
36031	u,Капитан Наемников\0	a,	9C	E8	A9	-1
36032	u,Наемник\0	a,	9C	E8	A9	-1
36033	u,Флагшток\0	a,	9C	E8	A9	-1
36034	u,Старшина\0	u,Крепость Флоран\0	9C	E8	A9	-1
36035	u,Подозрительный Торговец\0	u,Крепость Флоран\0	9C	E8	A9	-1
36036	u,Капитан Стражи\0	u,Крепость Флоран\0	9C	E8	A9	-1
36037	u,Капитан Стрелков\0	u,Крепость Флоран\0	9C	E8	A9	-1
36038	u,Генерал\0	u,Крепость Флоран\0	9C	E8	A9	-1
36039	u,Капитан Поддержки\0	u,Крепость Флоран\0	9C	E8	A9	-1
36040	u,Главный Инженер\0	u,Крепость Флоран\0	9C	E8	A9	-1
36041	u,Офицер Снабжения\0	u,Крепость Флоран\0	9C	E8	A9	-1
36042	u,Запасы\0	a,	9C	E8	A9	-1
36043	u,Тюремный Надзиратель\0	u,Крепость Флоран\0	9C	E8	A9	-1
36044	u,Привратник\0	a,	9C	E8	A9	-1
36045	u,Привратник\0	a,	9C	E8	A9	-1
36046	u,Привратник\0	a,	9C	E8	A9	-1
36047	u,Командир Повстанцев\0	u,Крепость Флоран\0	9C	E8	A9	-1
36048	u,Украшенный Солдат Повстанец\0	u,Крепость Флоран\0	9C	E8	A9	-1
36049	u,Рядовой Повстанец\0	u,Крепость Флоран\0	9C	E8	A9	-1
36050	u,Придворный Страж\0	u,Крепость Флоран\0	9C	E8	A9	-1
36051	u,Страж\0	u,Крепость Флоран\0	9C	E8	A9	-1
36052	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
36053	u,Резервное Питание\0	u,Комната Управления\0	9C	E8	A9	-1
36054	u,Панель Управления\0	u,Комната Управления\0	9C	E8	A9	-1
36055	u,Управление Энергией\0	u,Комната Управления\0	9C	E8	A9	-1
36056	u,Сержант Артиллерии Гномов\0	a,	9C	E8	A9	-1
36057	u,Голем Разведчик\0	u,Комната Управления\0	9C	E8	A9	-1
36058	u,Капитан Стражи\0	u,Страж\0	9C	E8	A9	-1
36059	u,Страж\0	u,Страж\0	9C	E8	A9	-1
36060	u,Страж\0	u,Страж\0	9C	E8	A9	-1
36061	u,Капитан Поддержки\0	u,Поддержка\0	9C	E8	A9	-1
36062	u,Чародей\0	u,Поддержка\0	9C	E8	A9	-1
36063	u,Целитель\0	u,Поддержка\0	9C	E8	A9	-1
36064	u,Капитан Стрелков\0	u,Стрелок\0	9C	E8	A9	-1
36065	u,Стрелок\0	u,Стрелок\0	9C	E8	A9	-1
36066	u,Генерал\0	u,Офицерские Казармы\0	9C	E8	A9	-1
36067	u,Министр\0	u,Офицерские Казармы\0	9C	E8	A9	-1
36068	u,Баллиста\0	u,Крепость Флоран\0	9C	E8	A9	-1
36069	u,Капитан Наемников\0	a,	9C	E8	A9	-1
36070	u,Наемник\0	a,	9C	E8	A9	-1
36071	u,Флагшток\0	a,	9C	E8	A9	-1
36072	u,Старшина\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36073	u,Подозрительный Торговец\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36074	u,Капитан Стражи\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36075	u,Капитан Стрелков\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36076	u,Генерал\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36077	u,Капитан Поддержки\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36078	u,Главный Инженер\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36079	u,Офицер Снабжения\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36080	u,Запасы\0	a,	9C	E8	A9	-1
36081	u,Тюремный Надзиратель\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36082	u,Привратник\0	a,	9C	E8	A9	-1
36083	u,Привратник\0	a,	9C	E8	A9	-1
36084	u,Привратник\0	a,	9C	E8	A9	-1
36085	u,Командир Повстанцев\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36086	u,Украшенный Солдат Повстанец\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36087	u,Рядовой Повстанец\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36088	u,Придворный Страж\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36089	u,Страж\0	u,Крепость Туманных Гор\0	9C	E8	A9	-1
36090	u,Главный Механизм\0	u,Комната Управления\0	9C	E8	A9	-1
